seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
NZ_CP096760|provirus_470_48846	48377	Provirus	470-48846	57	11	0.9524	NA	4	34.4702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP053982	55939	No terminal repeats	NA	81	11	0.9524	NA	12	38.9761	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP014917	24661	No terminal repeats	NA	38	11	0.9524	NA	3	28.249	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP087310	111162	No terminal repeats	NA	117	11	0.9523	NA	16	78.2533	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_AP025557	39999	No terminal repeats	NA	50	11	0.9523	NA	19	38.3471	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096765|provirus_503_48878	48376	Provirus	503-48878	58	11	0.9523	NA	4	34.4702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP010780|provirus_8346_112146	103801	Provirus	8346-112146	117	11	0.9523	NA	16	65.1718	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096748|provirus_2_49852	49851	Provirus	2-49852	58	11	0.9523	NA	4	30.2841	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NC_009038	7995	No terminal repeats	NA	12	11	0.9523	NA	0	8.3091	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae
NZ_CP016275	96210	No terminal repeats	NA	100	11	0.9522	NA	14	40.5038	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP025141|provirus_5322_53925	48604	Provirus	5322-53925	74	11	0.9522	NA	19	43.9238	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096752|provirus_474_48850	48377	Provirus	474-48850	57	11	0.9522	NA	4	34.4702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096732|provirus_113_48489	48377	Provirus	113-48489	57	11	0.9522	NA	4	34.4702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096728|provirus_503_48879	48377	Provirus	503-48879	57	11	0.9522	NA	4	34.4702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096711|provirus_101_48477	48377	Provirus	101-48477	57	11	0.9522	NA	4	34.4702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096743|provirus_242_48618	48377	Provirus	242-48618	57	11	0.9522	NA	4	34.4702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096709|provirus_503_48879	48377	Provirus	503-48879	57	11	0.9522	NA	4	34.4702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096767|provirus_258_48634	48377	Provirus	258-48634	57	11	0.9522	NA	4	34.4702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP094284|provirus_503_48879	48377	Provirus	503-48879	57	11	0.9522	NA	4	34.4702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NC_020524|provirus_565_48941	48377	Provirus	565-48941	57	11	0.9522	NA	4	34.4702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP018333	112773	No terminal repeats	NA	121	11	0.9521	NA	16	72.3332	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP074043	96383	No terminal repeats	NA	111	11	0.9521	NA	11	67.9659	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096687|provirus_503_48879	48377	Provirus	503-48879	57	11	0.9521	NA	4	34.4702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP062902	96199	No terminal repeats	NA	101	11	0.9521	NA	4	46.3848	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP041606	98815	No terminal repeats	NA	149	11	0.9521	NA	5	70.5948	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096737|provirus_173_48549	48377	Provirus	173-48549	58	11	0.952	NA	4	34.4702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP084013|provirus_2_48645	48644	Provirus	2-48645	47	11	0.952	NA	1	13.4324	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP022016|provirus_61617_136281	74665	Provirus	61617-136281	99	11	0.952	NA	18	73.1284	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP021835|provirus_80299_127650	47352	Provirus	80299-127650	73	11	0.9519	NA	19	44.7098	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_AP019842	31185	No terminal repeats	NA	56	11	0.9519	NA	8	19.5921	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP069704	105203	No terminal repeats	NA	110	11	0.9519	NA	4	43.7403	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP009702	99285	No terminal repeats	NA	109	11	0.9519	NA	15	46.1426	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP075991	50987	No terminal repeats	NA	70	11	0.9518	NA	8	56.8972	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP076741|provirus_894_49712	48819	Provirus	894-49712	51	11	0.9518	NA	11	36.6831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NC_016585|provirus_416941_459486	42546	Provirus	416941-459486	47	11	0.9518	NA	12	37.0825	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP083162	49468	No terminal repeats	NA	67	11	0.9518	NA	7	48.0497	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP048881|provirus_594_68733	68140	Provirus	594-68733	86	11	0.9517	NA	32	77.9454	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096699|provirus_503_48880	48378	Provirus	503-48880	58	11	0.9517	NA	4	34.4702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP054702	38722	No terminal repeats	NA	60	11	0.9517	NA	10	39.3328	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP033882	96948	No terminal repeats	NA	96	11	0.9517	NA	4	47.8511	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP075461	94512	No terminal repeats	NA	97	11	0.9516	NA	3	44.4242	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP074700|provirus_26631_112156	85526	Provirus	26631-112156	90	11	0.9516	NA	15	61.2537	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP095283	44281	No terminal repeats	NA	59	11	0.9516	NA	17	45.0145	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NC_008598	55939	No terminal repeats	NA	82	11	0.9514	NA	13	40.233	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP028216	84569	No terminal repeats	NA	100	11	0.9514	NA	17	72.2002	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP075995	34910	No terminal repeats	NA	53	11	0.9514	NA	12	26.3732	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096701|provirus_503_48877	48375	Provirus	503-48877	57	11	0.9513	NA	4	34.4702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP072527	113682	No terminal repeats	NA	123	11	0.9512	NA	16	61.9272	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP085877	44610	No terminal repeats	NA	79	11	0.9511	NA	15	53.5618	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP079760	83007	No terminal repeats	NA	96	11	0.9511	NA	15	68.4841	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP039519|provirus_1_40824	40824	Provirus	1-40824	48	11	0.951	NA	3	31.1644	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NC_018509	235425	No terminal repeats	NA	262	11	0.951	NA	10	92.0779	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP019739	43257	No terminal repeats	NA	64	11	0.951	NA	8	39.2498	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP040335	39799	No terminal repeats	NA	47	11	0.951	NA	8	24.1892	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP015484|provirus_565_48940	48376	Provirus	565-48940	58	11	0.9509	NA	4	34.4702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP057359	100338	No terminal repeats	NA	103	11	0.9509	NA	4	46.804	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP018956|provirus_1_40599	40599	Provirus	1-40599	64	11	0.9509	NA	16	39.3291	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP114067|provirus_92006_203577	111572	Provirus	92006-203577	141	11	0.9509	NA	4	40.6322	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP123758	47470	No terminal repeats	NA	78	11	0.9509	NA	18	74.5699	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP082888|provirus_252_48644	48393	Provirus	252-48644	60	11	0.9509	NA	4	35.9639	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP075975	55053	No terminal repeats	NA	81	11	0.9508	NA	9	46.8143	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP013277|provirus_3_135181	135179	Provirus	3-135181	195	11	0.9507	NA	0	15.6564	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Herelleviridae
NZ_CP009348|provirus_3_135181	135179	Provirus	3-135181	195	11	0.9507	NA	0	15.6564	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Herelleviridae
NZ_CP055025|provirus_82464_98455	15992	Provirus	82464-98455	30	11	0.9507	NA	0	9.4391	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP065514	6224	No terminal repeats	NA	7	11	0.9507	NA	2	2.6446	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NC_014728	6223	No terminal repeats	NA	7	11	0.9507	NA	2	2.6446	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_LR890293	113743	No terminal repeats	NA	120	11	0.9507	NA	15	89.0983	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP009784	96921	No terminal repeats	NA	102	11	0.9507	NA	14	40.5038	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP058165|provirus_97568_205543	107976	Provirus	97568-205543	127	11	0.9506	NA	15	66.3056	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP074151	88155	No terminal repeats	NA	100	11	0.9506	NA	8	57.1944	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP045024|provirus_3_134689	134687	Provirus	3-134689	195	11	0.9506	NA	0	15.6564	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Herelleviridae
NZ_CP070504	81190	DTR	NA	110	11	0.9504	NA	7	46.1382	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP123538	32422	No terminal repeats	NA	42	11	0.9504	NA	18	36.163	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP045150	100984	No terminal repeats	NA	109	11	0.9504	NA	15	47.7894	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP114204	20884	No terminal repeats	NA	27	11	0.9503	NA	3	18.5378	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096721|provirus_503_50067	49565	Provirus	503-50067	59	11	0.9502	NA	4	32.0024	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP045061|provirus_2_77674	77673	Provirus	2-77674	100	11	0.9501	NA	19	62.9347	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP109971	46243	No terminal repeats	NA	62	11	0.95	NA	18	50.5427	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP021802|provirus_696361_714424	18064	Provirus	696361-714424	24	11	0.95	NA	9	16.7371	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP009347	235425	No terminal repeats	NA	262	11	0.9499	NA	10	91.692	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP015484|provirus_61709_110526	48818	Provirus	61709-110526	51	11	0.9498	NA	11	36.6831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP091177|provirus_1_20452	20452	Provirus	1-20452	29	11	0.9498	NA	0	11.1454	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP007796|provirus_447900_469626	21727	Provirus	447900-469626	14	11	0.9498	NA	3	13.7135	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP104842|provirus_361_38143	37783	Provirus	361-38143	61	11	0.9497	NA	14	36.6109	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP034837|provirus_67073_90136	23064	Provirus	67073-90136	39	11	0.9497	NA	8	29.7082	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP083151	22041	No terminal repeats	NA	38	11	0.9496	NA	1	27.8823	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP053971	235425	No terminal repeats	NA	261	11	0.9496	NA	10	91.692	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP075920	50987	No terminal repeats	NA	70	11	0.9496	NA	8	56.8972	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP054567	55939	No terminal repeats	NA	82	11	0.9495	NA	13	40.109	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP061520|provirus_1_41037	41037	Provirus	1-41037	48	11	0.9495	NA	3	31.1644	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP083092	58403	No terminal repeats	NA	73	11	0.9494	NA	7	48.157	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP015116|provirus_2068261_2093440	25180	Provirus	2068261-2093440	37	11	0.9494	NA	8	38.0498	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096701|provirus_61646_110465	48820	Provirus	61646-110465	52	11	0.9493	NA	11	37.5722	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NC_003134	96210	No terminal repeats	NA	100	11	0.9492	NA	14	40.5038	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP045025	235425	No terminal repeats	NA	261	11	0.9492	NA	10	91.692	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP013278	235424	No terminal repeats	NA	261	11	0.9492	NA	10	92.0779	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP031644|provirus_56352_68232	11881	Provirus	56352-68232	25	11	0.9491	NA	1	11.5193	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_AP014708	50170	No terminal repeats	NA	67	11	0.9491	NA	13	42.9731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP035412	85678	No terminal repeats	NA	103	11	0.9491	NA	17	74.1156	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP009722	96210	No terminal repeats	NA	100	11	0.949	NA	14	40.5038	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096746|provirus_153_49718	49566	Provirus	153-49718	59	11	0.949	NA	4	32.0024	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096723|provirus_503_50068	49566	Provirus	503-50068	60	11	0.949	NA	4	32.0024	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP027794	92135	No terminal repeats	NA	151	11	0.949	NA	8	74.4672	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096697|provirus_503_50068	49566	Provirus	503-50068	59	11	0.9488	NA	4	32.0024	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP029555	74363	No terminal repeats	NA	86	11	0.9488	NA	7	50.3089	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP048608	80993	No terminal repeats	NA	105	11	0.9488	NA	6	45.512	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP045054|provirus_2_77681	77680	Provirus	2-77681	98	11	0.9488	NA	19	61.8762	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP009490	96196	No terminal repeats	NA	104	11	0.9488	NA	14	46.1423	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP023025	113420	No terminal repeats	NA	129	11	0.9488	NA	16	62.5223	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NC_012961	29330	No terminal repeats	NA	30	11	0.9487	NA	4	18.3336	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP104127|provirus_1231622_1251185	19564	Provirus	1231622-1251185	20	11	0.9487	NA	8	15.392	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP054193	92646	No terminal repeats	NA	94	11	0.9487	NA	3	45.2672	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP034164	96264	No terminal repeats	NA	108	11	0.9487	NA	3	48.6003	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP080765	69011	No terminal repeats	NA	99	11	0.9487	NA	9	38.8899	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096687|provirus_61648_110467	48820	Provirus	61648-110467	52	11	0.9486	NA	12	37.9816	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP076741|provirus_63670_112046	48377	Provirus	63670-112046	57	11	0.9485	NA	4	34.4702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP049098	31622	No terminal repeats	NA	37	11	0.9484	NA	9	21.0633	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP064203|provirus_2282701_2348086	65386	Provirus	2282701-2348086	81	11	0.9484	NA	11	70.5004	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP083137	235425	No terminal repeats	NA	261	11	0.9484	NA	10	92.0779	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP097468|provirus_74026_122487	48462	Provirus	74026-122487	59	11	0.9484	NA	4	46.3181	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP045058|provirus_2_77680	77679	Provirus	2-77680	98	11	0.9484	NA	19	61.8762	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP104726|provirus_99947_109373	9427	Provirus	99947-109373	16	11	0.9483	NA	0	8.6131	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP075946	35552	No terminal repeats	NA	45	11	0.9482	NA	11	25.3586	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP009599	55939	No terminal repeats	NA	82	11	0.9482	NA	12	38.9761	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP010015	83186	No terminal repeats	NA	97	11	0.9482	NA	15	68.99	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP051859	235425	No terminal repeats	NA	262	11	0.9481	NA	10	91.692	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NC_017169	96210	No terminal repeats	NA	100	11	0.9481	NA	14	40.5038	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096699|provirus_61651_110469	48819	Provirus	61651-110469	51	11	0.9481	NA	11	36.6831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096732|provirus_61258_110076	48819	Provirus	61258-110076	51	11	0.9481	NA	11	36.6831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096709|provirus_61648_110466	48819	Provirus	61648-110466	51	11	0.9481	NA	11	36.6831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP093364	38616	No terminal repeats	NA	51	11	0.9481	NA	14	46.8772	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP077991	47501	No terminal repeats	NA	62	11	0.9481	NA	20	53.4227	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096752|provirus_61619_110437	48819	Provirus	61619-110437	51	11	0.9481	NA	11	36.6831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096697|provirus_62837_111655	48819	Provirus	62837-111655	51	11	0.9481	NA	11	36.6831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096711|provirus_61246_110064	48819	Provirus	61246-110064	51	11	0.9481	NA	11	36.6831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096746|provirus_62487_111305	48819	Provirus	62487-111305	51	11	0.9481	NA	11	36.6831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP094284|provirus_61648_110466	48819	Provirus	61648-110466	51	11	0.9481	NA	11	36.6831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096767|provirus_61403_110221	48819	Provirus	61403-110221	51	11	0.9481	NA	11	36.6831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096721|provirus_62836_111654	48819	Provirus	62836-111654	51	11	0.9481	NA	11	36.6831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NC_020524|provirus_61710_110528	48819	Provirus	61710-110528	51	11	0.9481	NA	11	36.6831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096743|provirus_61387_110205	48819	Provirus	61387-110205	51	11	0.948	NA	11	36.6831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP082891|provirus_61454_110272	48819	Provirus	61454-110272	51	11	0.948	NA	11	36.6831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096760|provirus_61615_110433	48819	Provirus	61615-110433	51	11	0.948	NA	11	36.6831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096737|provirus_61318_110137	48820	Provirus	61318-110137	51	11	0.9479	NA	11	36.6831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096726|provirus_61648_110464	48817	Provirus	61648-110464	50	11	0.9479	NA	10	33.5934	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP102674	100243	No terminal repeats	NA	110	11	0.9478	NA	5	46.1296	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP014285	55372	No terminal repeats	NA	92	11	0.9478	NA	13	55.7526	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP086150	50737	No terminal repeats	NA	77	11	0.9478	NA	7	40.4168	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NC_005815	106642	No terminal repeats	NA	114	11	0.9478	NA	15	47.5719	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP123534	40835	No terminal repeats	NA	54	11	0.9478	NA	11	41.1486	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP039724	235426	No terminal repeats	NA	262	11	0.9477	NA	10	92.0779	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP099329|provirus_20584_84190	63607	Provirus	20584-84190	69	11	0.9477	NA	4	28.5565	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP123515	31588	No terminal repeats	NA	39	11	0.9477	NA	18	31.2274	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP038626	32417	No terminal repeats	NA	41	11	0.9474	NA	19	37.5821	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096748|provirus_62621_111441	48821	Provirus	62621-111441	52	11	0.9474	NA	11	38.0076	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096667	120847	No terminal repeats	NA	121	11	0.9473	NA	20	54.0945	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP090528	106308	No terminal repeats	NA	143	11	0.9473	NA	15	65.8673	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
