V1,Genome,Order,Family,Genus,VC,VC Status,Size,VC Subcluster,VC Subcluster Size,Quality,Adj P-value,Topology Confidence Score,Genera in VC,Families in VC,Orders in VC,Genus Confidence Score
17560,NZ_AP018502,Unassigned,Unassigned,Unassigned,523_0,Clustered,37,VC_523_0,37,0.6683,1,0.6683,0,0,0,0.994
17561,NZ_AP018503,Unassigned,Unassigned,Unassigned,948_0,Clustered,11,VC_948_0,11,0.3643,1,0.3643,0,0,0,1
17562,NZ_CP051519,Unassigned,Unassigned,Unassigned,523_0,Clustered,37,VC_523_0,37,0.6683,1,0.6683,0,0,0,0.994
17563,NZ_CP051520,Unassigned,Unassigned,Unassigned,948_0,Clustered,11,VC_948_0,11,0.3643,1,0.3643,0,0,0,1
17564,NZ_AP024212,Unassigned,Unassigned,Unassigned,1062_0,Clustered,4,VC_1062_0,4,0.5114,0.99998154,0.5114,0,0,0,1
17565,NZ_AP024213,Unassigned,Unassigned,Unassigned,948_0,Clustered,11,VC_948_0,11,0.3643,1,0.3643,0,0,0,1
17566,NZ_AP024214,Unassigned,Unassigned,Unassigned,527_0,Clustered,12,VC_527_0,12,0.2827,1,0.2827,0,0,0,1
17567,NZ_AP024215,Unassigned,Unassigned,Unassigned,920_0,Clustered,4,VC_920_0,4,0.1701,0.99998555,0.1701,0,0,0,1
17568,NZ_AP024217,Unassigned,Unassigned,Unassigned,920_0,Clustered,4,VC_920_0,4,0.1701,0.99998555,0.1701,0,0,0,1
17569,NZ_AP024218,Unassigned,Unassigned,Unassigned,1684_0,Clustered,2,VC_1684_0,2,0.1041,0.95106573,0.099,0,0,0,1
17570,NZ_AP024219,Unassigned,Unassigned,Unassigned,1342_0,Clustered,3,VC_1342_0,3,0.2194,0.99302583,0.2179,0,0,0,1
17571,NZ_AP024220,Unassigned,Unassigned,Unassigned,2094_0,Clustered,8,VC_2094_0,8,1,0,0,0,0,0,1
17572,NZ_AP024221,Unassigned,Unassigned,Unassigned,1942_0,Clustered,11,VC_1942_0,11,0.8907,1,0.8907,0,0,0,1
17573,NZ_AP024224,Unassigned,Unassigned,Unassigned,1062_0,Clustered,4,VC_1062_0,4,0.5114,0.99998154,0.5114,0,0,0,1
17574,NZ_AP024225,Unassigned,Unassigned,Unassigned,523_0,Clustered,37,VC_523_0,37,0.6683,1,0.6683,0,0,0,0.994
17575,NZ_AP024226,Unassigned,Unassigned,Unassigned,948_0,Clustered,11,VC_948_0,11,0.3643,1,0.3643,0,0,0,1
17576,NZ_AP024227,Unassigned,Unassigned,Unassigned,920_0,Clustered,4,VC_920_0,4,0.1701,0.99998555,0.1701,0,0,0,1
17577,NZ_AP024228,Unassigned,Unassigned,Unassigned,920_0,Clustered,4,VC_920_0,4,0.1701,0.99998555,0.1701,0,0,0,1
17578,NZ_AP024229,Unassigned,Unassigned,Unassigned,1684_0,Clustered,2,VC_1684_0,2,0.1041,0.95106573,0.099,0,0,0,1
17579,NZ_AP024230,Unassigned,Unassigned,Unassigned,1342_0,Clustered,3,VC_1342_0,3,0.2194,0.99302583,0.2179,0,0,0,1
17580,NZ_AP024231,Unassigned,Unassigned,Unassigned,2094_0,Clustered,8,VC_2094_0,8,1,0,0,0,0,0,1
17581,NZ_AP024232,Unassigned,Unassigned,Unassigned,1942_0,Clustered,11,VC_1942_0,11,0.8907,1,0.8907,0,0,0,1
17582,NZ_CP032432,Unassigned,Unassigned,Unassigned,523_0,Clustered,37,VC_523_0,37,0.6683,1,0.6683,0,0,0,0.994
17583,NZ_CP032437,Unassigned,Unassigned,Unassigned,780_0,Clustered,16,VC_780_0,16,0.4352,1,0.4352,0,0,0,1
17584,NZ_CP032438,Unassigned,Unassigned,Unassigned,523_0,Clustered,37,VC_523_0,37,0.6683,1,0.6683,0,0,0,0.994
17585,NZ_CP032439,Unassigned,Unassigned,Unassigned,948_0,Clustered,11,VC_948_0,11,0.3643,1,0.3643,0,0,0,1
17586,NZ_CP032440,Unassigned,Unassigned,Unassigned,1051_0,Clustered,3,VC_1051_0,3,0.111,0.99849018,0.1109,0,0,0,1
17587,NZ_CP032442,Unassigned,Unassigned,Unassigned,1757_0,Clustered,7,VC_1757_0,7,0.4909,1,0.4909,0,0,0,1
17588,NZ_CP032441,Unassigned,Unassigned,Unassigned,970_0,Clustered,9,VC_970_0,9,0.2812,1,0.2812,0,0,0,1
17589,NZ_CP032443,Unassigned,Unassigned,Unassigned,1942_0,Clustered,11,VC_1942_0,11,0.8907,1,0.8907,0,0,0,1
17590,NZ_CP032149,Unassigned,Unassigned,Unassigned,903_0,Clustered,4,VC_903_0,4,0.1421,0.99998491,0.1421,0,0,0,1
17591,NZ_CP068513,Unassigned,Unassigned,Unassigned,780_0,Clustered,16,VC_780_0,16,0.4352,1,0.4352,0,0,0,1
17592,NZ_CP068514,Unassigned,Unassigned,Unassigned,523_0,Clustered,37,VC_523_0,37,0.6683,1,0.6683,0,0,0,0.994
17593,NZ_CP068515,Unassigned,Unassigned,Unassigned,527_0,Clustered,12,VC_527_0,12,0.2827,1,0.2827,0,0,0,1
17594,NZ_CP068516,Unassigned,Unassigned,Unassigned,948_0,Clustered,11,VC_948_0,11,0.3643,1,0.3643,0,0,0,1
17595,NZ_CP068517,Unassigned,Unassigned,Unassigned,1757_0,Clustered,7,VC_1757_0,7,0.4909,1,0.4909,0,0,0,1
17596,NZ_CP068518,Unassigned,Unassigned,Unassigned,1942_0,Clustered,11,VC_1942_0,11,0.8907,1,0.8907,0,0,0,1
17597,NZ_CP068660,Unassigned,Unassigned,Unassigned,523_0,Clustered,37,VC_523_0,37,0.6683,1,0.6683,0,0,0,0.994
17598,NZ_CP068665,Unassigned,Unassigned,Unassigned,903_0,Clustered,4,VC_903_0,4,0.1421,0.99998491,0.1421,0,0,0,1
17599,NZ_CP068663,Unassigned,Unassigned,Unassigned,2468_0,Clustered,3,VC_2468_0,3,1,0,0,0,0,0,1
17600,NZ_CP069184,Unassigned,Unassigned,Unassigned,1597_0,Clustered,6,VC_1597_0,6,0.2616,0.99996873,0.2616,0,0,0,1
17601,NC_008506,Unassigned,Unassigned,Unassigned,523_0,Clustered,37,VC_523_0,37,0.6683,1,0.6683,0,0,0,0.994
17602,NC_008507,Unassigned,Unassigned,Unassigned,903_0,Clustered,4,VC_903_0,4,0.1421,0.99998491,0.1421,0,0,0,1
17603,NC_008504,Unassigned,Unassigned,Unassigned,970_0,Clustered,9,VC_970_0,9,0.2812,1,0.2812,0,0,0,1
17604,NC_017493,Unassigned,Unassigned,Unassigned,523_0,Clustered,37,VC_523_0,37,0.6683,1,0.6683,0,0,0,0.994
17605,NC_019430,Unassigned,Unassigned,Unassigned,523_0,Clustered,37,VC_523_0,37,0.6683,1,0.6683,0,0,0,0.994
17606,NC_019436,Unassigned,Unassigned,Unassigned,948_0,Clustered,11,VC_948_0,11,0.3643,1,0.3643,0,0,0,1
17607,NC_019432,Unassigned,Unassigned,Unassigned,1051_0,Clustered,3,VC_1051_0,3,0.111,0.99849018,0.1109,0,0,0,1
17608,NC_019437,Unassigned,Unassigned,Unassigned,1379_0,Clustered,3,VC_1379_0,3,0.1433,0.99602029,0.1427,0,0,0,1
17609,NC_019433,Unassigned,Unassigned,Unassigned,1757_0,Clustered,7,VC_1757_0,7,0.4909,1,0.4909,0,0,0,1
17610,NC_019434,Unassigned,Unassigned,Unassigned,970_0,Clustered,9,VC_970_0,9,0.2812,1,0.2812,0,0,0,1
17611,NZ_CP026504,Unassigned,Unassigned,Unassigned,1754_0,Clustered,6,VC_1754_0,6,0.6146,1,0.6146,0,0,0,1
17612,NZ_CP046312,Unassigned,Unassigned,Unassigned,1754_0,Clustered,6,VC_1754_0,6,0.6146,1,0.6146,0,0,0,1
17613,NZ_CP039267,Unassigned,Unassigned,Unassigned,695_0,Clustered,2,VC_695_0,2,0.1905,0.93569813,0.1783,0,0,0,1
17614,NZ_CP047143,Unassigned,Unassigned,Unassigned,1550_3,Clustered/Singleton,1,VC_1550_3,1,0,1,0,0,0,0,1
17615,NZ_CP076524,Unassigned,Unassigned,Unassigned,2028_0,Clustered,2,VC_2028_0,2,0.1156,0.89909756,0.1039,0,0,0,1
17616,NZ_CP076523,Unassigned,Unassigned,Unassigned,1754_0,Clustered,6,VC_1754_0,6,0.6146,1,0.6146,0,0,0,1
17617,NZ_CP083390,Unassigned,Unassigned,Unassigned,1550_5,Clustered/Singleton,1,VC_1550_5,1,0,1,0,0,0,0,1
17618,NZ_CP083391,Unassigned,Unassigned,Unassigned,1550_0,Clustered/Singleton,1,VC_1550_0,1,0,1,0,0,0,0,1
17619,NZ_AP025163,Unassigned,Unassigned,Unassigned,331_0,Clustered,88,VC_331_0,88,0.4376,1,0.4376,0,0,0,0.9423
17620,NZ_CP118068,Unassigned,Unassigned,Unassigned,1754_0,Clustered,6,VC_1754_0,6,0.6146,1,0.6146,0,0,0,1
17621,NZ_CP118070,Unassigned,Unassigned,Unassigned,1754_0,Clustered,6,VC_1754_0,6,0.6146,1,0.6146,0,0,0,1
17622,NZ_CP079207,Unassigned,Unassigned,Unassigned,1754_0,Clustered,6,VC_1754_0,6,0.6146,1,0.6146,0,0,0,1
17623,NZ_CP022476,Unassigned,Unassigned,Unassigned,444_0,Clustered,23,VC_444_0,23,0.2944,1,0.2944,0,0,0,1
17624,NZ_CP029968,Unassigned,Unassigned,Unassigned,1322_0,Clustered,4,VC_1322_0,4,0.4062,0.99991847,0.4062,0,0,0,1
17625,NZ_CP031006,Unassigned,Unassigned,Unassigned,1322_0,Clustered,4,VC_1322_0,4,0.4062,0.99991847,0.4062,0,0,0,1
17626,NZ_CP031007,Unassigned,Unassigned,Unassigned,2187_0,Clustered,3,VC_2187_0,3,0.4202,0.89206556,0.3749,0,0,0,1
17627,NZ_CP025475,Unassigned,Unassigned,Unassigned,444_0,Clustered,23,VC_444_0,23,0.2944,1,0.2944,0,0,0,1
17628,NZ_AP024686,Unassigned,Unassigned,Unassigned,1960_0,Clustered,2,VC_1960_0,2,0.8621,0.93411407,0.8053,0,0,0,1
17629,NZ_CP046132,Unassigned,Unassigned,Unassigned,2469_0,Clustered,3,VC_2469_0,3,1,1,1,0,0,0,1
17630,NZ_CP065514,Unassigned,Unassigned,Unassigned,2469_0,Clustered,3,VC_2469_0,3,1,1,1,0,0,0,1
17631,NZ_CP018612,Unassigned,Unassigned,Unassigned,2364_0,Clustered,2,VC_2364_0,2,0.9164,0.72985431,0.6688,0,0,0,1
17632,NZ_CP018613,Unassigned,Unassigned,Unassigned,2364_0,Clustered,2,VC_2364_0,2,0.9164,0.72985431,0.6688,0,0,0,1
17633,NC_014728,Unassigned,Unassigned,Unassigned,2469_0,Clustered,3,VC_2469_0,3,1,1,1,0,0,0,1
17634,NZ_CP085937,Unassigned,Unassigned,Unassigned,944_0,Clustered,2,VC_944_0,2,0.0953,0.95671303,0.0912,0,0,0,1
17635,NC_012780,Unassigned,Unassigned,Unassigned,944_0,Clustered,2,VC_944_0,2,0.0953,0.95671303,0.0912,0,0,0,1
17636,NZ_CP086398,Unassigned,Unassigned,Unassigned,834_0,Clustered,22,VC_834_0,22,0.2104,1,0.2104,0,0,0,1
17637,NZ_CP086397,Unassigned,Unassigned,Unassigned,834_0,Clustered,22,VC_834_0,22,0.2104,1,0.2104,0,0,0,1
17638,NZ_CP065636,Unassigned,Unassigned,Unassigned,1284_0,Clustered,2,VC_1284_0,2,0.2309,0.95476697,0.2204,0,0,0,1
17639,NZ_CP065690,Unassigned,Unassigned,Unassigned,834_0,Clustered,22,VC_834_0,22,0.2104,1,0.2104,0,0,0,1
17640,NZ_CP066001,Unassigned,Unassigned,Unassigned,527_0,Clustered,12,VC_527_0,12,0.2827,1,0.2827,0,0,0,1
17641,NZ_CP066088,Unassigned,Unassigned,Unassigned,834_0,Clustered,22,VC_834_0,22,0.2104,1,0.2104,0,0,0,1
17642,NZ_CP071291,Unassigned,Unassigned,Unassigned,564_0,Clustered,3,VC_564_0,3,0.2315,0.99852185,0.2312,0,0,0,1
17643,NZ_CP071292,Unassigned,Unassigned,Unassigned,834_0,Clustered,22,VC_834_0,22,0.2104,1,0.2104,0,0,0,1
17644,NZ_CP028387,Unassigned,Unassigned,Unassigned,2429_0,Clustered,3,VC_2429_0,3,1,1,1,0,0,0,1
17645,NZ_CP118628,Unassigned,Unassigned,Unassigned,564_0,Clustered,3,VC_564_0,3,0.2315,0.99852185,0.2312,0,0,0,1
17646,NZ_CP118951,Unassigned,Unassigned,Unassigned,1284_0,Clustered,2,VC_1284_0,2,0.2309,0.95476697,0.2204,0,0,0,1
17647,NZ_CP118952,Unassigned,Unassigned,Unassigned,834_0,Clustered,22,VC_834_0,22,0.2104,1,0.2104,0,0,0,1
17648,NZ_CP072179,Unassigned,Unassigned,Unassigned,1758_0,Clustered,4,VC_1758_0,4,0.7525,0.99990321,0.7524,0,0,0,1
17649,NZ_CP072658,Unassigned,Unassigned,Unassigned,656_0,Clustered,19,VC_656_0,19,0.4244,1,0.4244,0,0,0,0.8713
17650,NZ_CP072659,Unassigned,Unassigned,Unassigned,1813_0,Clustered,4,VC_1813_0,4,0.3718,0.99885416,0.3713,0,0,0,0.8333
17651,NZ_CP087762,Unassigned,Unassigned,Unassigned,656_0,Clustered,19,VC_656_0,19,0.4244,1,0.4244,0,0,0,0.8713
17652,NZ_CP087764,Unassigned,Unassigned,Unassigned,1758_0,Clustered,4,VC_1758_0,4,0.7525,0.99990321,0.7524,0,0,0,1
17653,NZ_CP087960,Unassigned,Unassigned,Unassigned,1758_0,Clustered,4,VC_1758_0,4,0.7525,0.99990321,0.7524,0,0,0,1
17654,NZ_CP087961,Unassigned,Unassigned,Unassigned,656_0,Clustered,19,VC_656_0,19,0.4244,1,0.4244,0,0,0,0.8713
17655,NZ_CP118033,Unassigned,Unassigned,Unassigned,1758_0,Clustered,4,VC_1758_0,4,0.7525,0.99990321,0.7524,0,0,0,1
17656,NZ_CP118034,Unassigned,Unassigned,Unassigned,656_0,Clustered,19,VC_656_0,19,0.4244,1,0.4244,0,0,0,0.8713
17657,NZ_CP118089,Unassigned,Unassigned,Unassigned,656_0,Clustered,19,VC_656_0,19,0.4244,1,0.4244,0,0,0,0.8713
17658,NZ_CP118091,Unassigned,Unassigned,Unassigned,656_0,Clustered,19,VC_656_0,19,0.4244,1,0.4244,0,0,0,0.8713
17659,NZ_CP090410,Unassigned,Unassigned,Unassigned,656_0,Clustered,19,VC_656_0,19,0.4244,1,0.4244,0,0,0,0.8713
17660,NZ_CP008839,Unassigned,Unassigned,Unassigned,656_0,Clustered,19,VC_656_0,19,0.4244,1,0.4244,0,0,0,0.8713
17661,NZ_CP008840,Unassigned,Unassigned,Unassigned,656_0,Clustered,19,VC_656_0,19,0.4244,1,0.4244,0,0,0,0.8713
17662,NZ_CP009908,Unassigned,Unassigned,Unassigned,834_0,Clustered,22,VC_834_0,22,0.2104,1,0.2104,0,0,0,1
17663,NZ_CP015497,Unassigned,Unassigned,Unassigned,695_0,Clustered,2,VC_695_0,2,0.1905,0.93569813,0.1783,0,0,0,1
17664,NZ_CP015499,Unassigned,Unassigned,Unassigned,834_0,Clustered,22,VC_834_0,22,0.2104,1,0.2104,0,0,0,1
17665,NZ_CP019582,Unassigned,Unassigned,Unassigned,740_0,Clustered,5,VC_740_0,5,0.2408,0.99999997,0.2408,0,0,0,1
17666,NZ_CP035308,Unassigned,Unassigned,Unassigned,740_0,Clustered,5,VC_740_0,5,0.2408,0.99999997,0.2408,0,0,0,1
17667,NZ_CP045591,Unassigned,Unassigned,Unassigned,740_0,Clustered,5,VC_740_0,5,0.2408,0.99999997,0.2408,0,0,0,1
17668,NZ_CP094501,Unassigned,Unassigned,Unassigned,740_0,Clustered,5,VC_740_0,5,0.2408,0.99999997,0.2408,0,0,0,1
17669,NZ_CP103858,Unassigned,Unassigned,Unassigned,740_0,Clustered,5,VC_740_0,5,0.2408,0.99999997,0.2408,0,0,0,1
17670,NZ_CP029545,Unassigned,Unassigned,Unassigned,2096_0,Clustered,3,VC_2096_0,3,0.6328,0.99216275,0.6278,0,0,0,1
17671,NZ_CP084385,Unassigned,Unassigned,Unassigned,1550_2,Clustered,2,VC_1550_2,2,0.1557,0.94790689,0.1476,0,0,0,1
17672,NZ_CP084386,Unassigned,Unassigned,Unassigned,2096_0,Clustered,3,VC_2096_0,3,0.6328,0.99216275,0.6278,0,0,0,1
17673,NZ_CP084387,Unassigned,Unassigned,Unassigned,2278_0,Clustered,2,VC_2278_0,2,0.5004,0.90058471,0.4507,0,0,0,1
17674,NZ_CP084388,Unassigned,Unassigned,Unassigned,2365_0,Clustered,2,VC_2365_0,2,0.4753,0.86822376,0.4127,0,0,0,1
17675,NZ_CP084390,Unassigned,Unassigned,Unassigned,1550_2,Clustered,2,VC_1550_2,2,0.1557,0.94790689,0.1476,0,0,0,1
17676,NZ_CP084391,Unassigned,Unassigned,Unassigned,2096_0,Clustered,3,VC_2096_0,3,0.6328,0.99216275,0.6278,0,0,0,1
17677,NZ_CP107055,Unassigned,Unassigned,Unassigned,1934_0,Clustered,3,VC_1934_0,3,0.7555,0.99718773,0.7534,0,0,0,1
17678,NZ_CP107056,Unassigned,Unassigned,Unassigned,2366_0,Clustered,3,VC_2366_0,3,0.9871,0.9639009,0.9514,0,0,0,1
17679,NZ_CP107057,Unassigned,Unassigned,Unassigned,2471_0,Clustered,3,VC_2471_0,3,1,1,1,0,0,0,1
17680,NC_008014,Unassigned,Unassigned,Unassigned,1934_0,Clustered,3,VC_1934_0,3,0.7555,0.99718773,0.7534,0,0,0,1
17681,NC_008013,Unassigned,Unassigned,Unassigned,2366_0,Clustered,3,VC_2366_0,3,0.9871,0.9639009,0.9514,0,0,0,1
17682,NC_008012,Unassigned,Unassigned,Unassigned,2471_0,Clustered,3,VC_2471_0,3,1,1,1,0,0,0,1
17683,NC_020130,Unassigned,Unassigned,Unassigned,1934_0,Clustered,3,VC_1934_0,3,0.7555,0.99718773,0.7534,0,0,0,1
17684,NC_020129,Unassigned,Unassigned,Unassigned,2366_0,Clustered,3,VC_2366_0,3,0.9871,0.9639009,0.9514,0,0,0,1
17685,NC_020128,Unassigned,Unassigned,Unassigned,2471_0,Clustered,3,VC_2471_0,3,1,1,1,0,0,0,1
17686,NZ_CP049224,Unassigned,Unassigned,Unassigned,1550_4,Clustered,5,VC_1550_4,5,0.3575,0.999999,0.3575,0,0,0,1
17687,NZ_CP049227,Unassigned,Unassigned,Unassigned,1550_4,Clustered,5,VC_1550_4,5,0.3575,0.999999,0.3575,0,0,0,1
17688,NZ_CP049229,Unassigned,Unassigned,Unassigned,1550_4,Clustered,5,VC_1550_4,5,0.3575,0.999999,0.3575,0,0,0,1
17689,NZ_CP072984,Unassigned,Unassigned,Unassigned,1292_0,Clustered,2,VC_1292_0,2,0.1464,0.94472031,0.1383,0,0,0,1
17690,NZ_CP021705,Unassigned,Unassigned,Unassigned,1827_0,Clustered,11,VC_1827_0,11,0.8855,1,0.8855,0,0,0,1
17691,NZ_CP021706,Unassigned,Unassigned,Unassigned,1827_0,Clustered,11,VC_1827_0,11,0.8855,1,0.8855,0,0,0,1
17692,NZ_CP021701,Unassigned,Unassigned,Unassigned,1827_0,Clustered,11,VC_1827_0,11,0.8855,1,0.8855,0,0,0,1
17693,NZ_CP021702,Unassigned,Unassigned,Unassigned,1827_0,Clustered,11,VC_1827_0,11,0.8855,1,0.8855,0,0,0,1
17694,NZ_CP039265,Unassigned,Unassigned,Unassigned,1646_0,Clustered,2,VC_1646_0,2,0.8013,0.72985431,0.5848,0,0,0,1
17695,NZ_CP039262,Unassigned,Unassigned,Unassigned,1827_0,Clustered,11,VC_1827_0,11,0.8855,1,0.8855,0,0,0,1
17696,NC_013505,Unassigned,Unassigned,Unassigned,1292_0,Clustered,2,VC_1292_0,2,0.1464,0.94472031,0.1383,0,0,0,1
17697,NC_015598,Unassigned,Unassigned,Unassigned,1550_1,Clustered/Singleton,1,VC_1550_1,1,0,1,0,0,0,0,1
17698,NC_015603,Unassigned,Unassigned,Unassigned,331_0,Clustered,88,VC_331_0,88,0.4376,1,0.4376,0,0,0,0.9423
17699,NZ_CP098404,Unassigned,Unassigned,Unassigned,1685_0,Clustered,2,VC_1685_0,2,0.1283,0.94964888,0.1218,0,0,0,1
17700,NZ_CP061343,Unassigned,Unassigned,Unassigned,1685_0,Clustered,2,VC_1685_0,2,0.1283,0.94964888,0.1218,0,0,0,1
17701,NZ_CP061342,Unassigned,Unassigned,Unassigned,2152_0,Clustered/Singleton,1,VC_2152_0,1,0,1,0,0,0,0,1
17702,NZ_CP123737,Unassigned,Unassigned,Unassigned,331_0,Clustered,88,VC_331_0,88,0.4376,1,0.4376,0,0,0,0.9423
17703,NZ_CP042409,Unassigned,Unassigned,Unassigned,520_1,Clustered/Singleton,1,VC_520_1,1,0,1,0,0,0,0,1
17704,NZ_CP059050,Unassigned,Unassigned,Unassigned,520_0,Clustered,4,VC_520_0,4,0.0521,0.9999815,0.0521,0,0,0,0.8333
17705,NZ_CP065703,Unassigned,Unassigned,Unassigned,523_0,Clustered,37,VC_523_0,37,0.6683,1,0.6683,0,0,0,0.994
17706,NZ_CP065705,Unassigned,Unassigned,Unassigned,970_0,Clustered,9,VC_970_0,9,0.2812,1,0.2812,0,0,0,1
17707,NZ_CP065732,Unassigned,Unassigned,Unassigned,523_0,Clustered,37,VC_523_0,37,0.6683,1,0.6683,0,0,0,0.994
17708,NZ_CP065733,Unassigned,Unassigned,Unassigned,710_0,Clustered,23,VC_710_0,23,0.5627,1,0.5627,0,0,0,1
17709,NZ_CP065736,Unassigned,Unassigned,Unassigned,523_0,Clustered,37,VC_523_0,37,0.6683,1,0.6683,0,0,0,0.994
17710,NZ_CP065987,Unassigned,Unassigned,Unassigned,780_0,Clustered,16,VC_780_0,16,0.4352,1,0.4352,0,0,0,1
17711,NZ_CP065986,Unassigned,Unassigned,Unassigned,710_0,Clustered,23,VC_710_0,23,0.5627,1,0.5627,0,0,0,1
17712,NZ_CP065985,Unassigned,Unassigned,Unassigned,780_0,Clustered,16,VC_780_0,16,0.4352,1,0.4352,0,0,0,1
17713,NZ_CP065988,Unassigned,Unassigned,Unassigned,1942_0,Clustered,11,VC_1942_0,11,0.8907,1,0.8907,0,0,0,1
17714,NZ_CP117407,Unassigned,Unassigned,Unassigned,1876_1,Clustered/Singleton,1,VC_1876_1,1,0,1,0,0,0,0,1
17715,NZ_CP117408,Unassigned,Unassigned,Unassigned,953_0,Clustered,2,VC_953_0,2,0.1519,0.9529052,0.1448,0,0,0,1
17716,NZ_CP084188,Unassigned,Unassigned,Unassigned,710_0,Clustered,23,VC_710_0,23,0.5627,1,0.5627,0,0,0,1
17717,NZ_CP084191,Unassigned,Unassigned,Unassigned,523_0,Clustered,37,VC_523_0,37,0.6683,1,0.6683,0,0,0,0.994
17718,NZ_CP084192,Unassigned,Unassigned,Unassigned,527_0,Clustered,12,VC_527_0,12,0.2827,1,0.2827,0,0,0,1
17719,NZ_CP084193,Unassigned,Unassigned,Unassigned,1942_0,Clustered,11,VC_1942_0,11,0.8907,1,0.8907,0,0,0,1
17720,NZ_CP093415,Unassigned,Unassigned,Unassigned,523_0,Clustered,37,VC_523_0,37,0.6683,1,0.6683,0,0,0,0.994
17721,NZ_CP093416,Unassigned,Unassigned,Unassigned,527_0,Clustered,12,VC_527_0,12,0.2827,1,0.2827,0,0,0,1
17722,NZ_CP093417,Unassigned,Unassigned,Unassigned,710_0,Clustered,23,VC_710_0,23,0.5627,1,0.5627,0,0,0,1
17723,NZ_CP093418,Unassigned,Unassigned,Unassigned,1597_0,Clustered,6,VC_1597_0,6,0.2616,0.99996873,0.2616,0,0,0,1
17724,NZ_CP093419,Unassigned,Unassigned,Unassigned,1703_0,Clustered,6,VC_1703_0,6,0.7555,1,0.7555,0,0,0,1
17725,NZ_CP093420,Unassigned,Unassigned,Unassigned,970_0,Clustered,9,VC_970_0,9,0.2812,1,0.2812,0,0,0,1
17726,NZ_CP094476,Unassigned,Unassigned,Unassigned,523_0,Clustered,37,VC_523_0,37,0.6683,1,0.6683,0,0,0,0.994
17727,NZ_CP094477,Unassigned,Unassigned,Unassigned,959_0,Clustered,4,VC_959_0,4,0.1985,0.99998618,0.1985,0,0,0,1
17728,NZ_CP094478,Unassigned,Unassigned,Unassigned,710_0,Clustered,23,VC_710_0,23,0.5627,1,0.5627,0,0,0,1
17729,NZ_CP095738,Unassigned,Unassigned,Unassigned,710_0,Clustered,23,VC_710_0,23,0.5627,1,0.5627,0,0,0,1
17730,NZ_CP095739,Unassigned,Unassigned,Unassigned,1597_0,Clustered,6,VC_1597_0,6,0.2616,0.99996873,0.2616,0,0,0,1
17731,NZ_CP102524,Unassigned,Unassigned,Unassigned,523_0,Clustered,37,VC_523_0,37,0.6683,1,0.6683,0,0,0,0.994
17732,NZ_CP102525,Unassigned,Unassigned,Unassigned,710_0,Clustered,23,VC_710_0,23,0.5627,1,0.5627,0,0,0,1
17733,NZ_CP102526,Unassigned,Unassigned,Unassigned,959_0,Clustered,4,VC_959_0,4,0.1985,0.99998618,0.1985,0,0,0,1
17734,NZ_CP102527,Unassigned,Unassigned,Unassigned,1434_0,Clustered,5,VC_1434_0,5,0.2667,0.99999982,0.2667,0,0,0,1
17735,NZ_CP102528,Unassigned,Unassigned,Unassigned,2094_0,Clustered,8,VC_2094_0,8,1,0,0,0,0,0,1
17736,NZ_CP110850,Unassigned,Unassigned,Unassigned,520_0,Clustered,4,VC_520_0,4,0.0521,0.9999815,0.0521,0,0,0,0.8333
17737,NZ_CP110851,Unassigned,Unassigned,Unassigned,780_0,Clustered,16,VC_780_0,16,0.4352,1,0.4352,0,0,0,1
17738,NZ_CP110852,Unassigned,Unassigned,Unassigned,834_0,Clustered,22,VC_834_0,22,0.2104,1,0.2104,0,0,0,1
17739,NZ_CP118970,Unassigned,Unassigned,Unassigned,523_0,Clustered,37,VC_523_0,37,0.6683,1,0.6683,0,0,0,0.994
17740,NZ_CP120845,Unassigned,Unassigned,Unassigned,1318_0,Clustered,3,VC_1318_0,3,0.0393,0.72349802,0.0284,0,0,0,1
17741,NZ_CP120844,Unassigned,Unassigned,Unassigned,1318_0,Clustered,3,VC_1318_0,3,0.0393,0.72349802,0.0284,0,0,0,1
17742,NZ_CP120843,Unassigned,Unassigned,Unassigned,527_0,Clustered,12,VC_527_0,12,0.2827,1,0.2827,0,0,0,1
17743,NZ_CP016694,Unassigned,Unassigned,Unassigned,523_0,Clustered,37,VC_523_0,37,0.6683,1,0.6683,0,0,0,0.994
17744,NZ_CP016698,Unassigned,Unassigned,Unassigned,527_0,Clustered,12,VC_527_0,12,0.2827,1,0.2827,0,0,0,1
17745,NZ_CP016695,Unassigned,Unassigned,Unassigned,948_0,Clustered,11,VC_948_0,11,0.3643,1,0.3643,0,0,0,1
17746,NZ_CP016696,Unassigned,Unassigned,Unassigned,710_0,Clustered,23,VC_710_0,23,0.5627,1,0.5627,0,0,0,1
17747,NZ_CP016697,Unassigned,Unassigned,Unassigned,1757_0,Clustered,7,VC_1757_0,7,0.4909,1,0.4909,0,0,0,1
17748,NZ_CP016700,Unassigned,Unassigned,Unassigned,527_0,Clustered,12,VC_527_0,12,0.2827,1,0.2827,0,0,0,1
17749,NZ_CP016701,Unassigned,Unassigned,Unassigned,523_0,Clustered,37,VC_523_0,37,0.6683,1,0.6683,0,0,0,0.994
17750,NZ_CP016702,Unassigned,Unassigned,Unassigned,780_0,Clustered,16,VC_780_0,16,0.4352,1,0.4352,0,0,0,1
17751,NZ_CP016721,Unassigned,Unassigned,Unassigned,963_0,Clustered,3,VC_963_0,3,0.2157,0.99852098,0.2154,0,0,0,1
