Genome ID	P-P type	MinGenes cutoff	MinGenes hits	Signature to all genes ratio	P-P score sum	P-P type score sum	Composition	Composition size	Tolerance to gaps	Composition hits	Genome size (bp)	Number of proteins
NZ_CP023914	pMT1	50	1	0.01	0.4	0.4	NA	NA	NA	NA	106853	103
NZ_CP036372	pMT1	50	1	0.005	0.4	0.4	NA	NA	NA	NA	172770	198
NZ_CP028582	pMT1	50	1	0.006	0.4	0.4	NA	NA	NA	NA	149258	174
NZ_CP025463	pMT1	50	1	0.005	0.4	0.4	NA	NA	NA	NA	161580	183
NZ_CP026589	pMT1	50	1	0.01	0.4	0.4	NA	NA	NA	NA	89247	102
NZ_CP036306	pMT1	50	1	0.006	0.4	0.4	NA	NA	NA	NA	149519	175
NZ_CP028790	pMT1	50	1	0.008	0.4	0.4	NA	NA	NA	NA	104810	126
NZ_CP023725	pMT1	50	1	0.01	0.4	0.4	NA	NA	NA	NA	103454	105
NZ_CP033394	pMT1	50	1	0.007	0.4	0.4	NA	NA	NA	NA	142207	150
NZ_CP026131	pMT1	50	1	0.005	0.4	0.4	NA	NA	NA	NA	164510	187
NZ_CP030133	pMT1	50	1	0.024	0.4	0.4	NA	NA	NA	NA	39248	42
NZ_AP018674	pMT1	50	1	0.015	0.4	0.4	NA	NA	NA	NA	66250	65
NZ_CP033404	pMT1	50	1	0.006	0.4	0.4	NA	NA	NA	NA	154986	176
NZ_CP026133	pMT1	50	1	0.008	0.4	0.4	NA	NA	NA	NA	105124	120
NZ_CP026137	pMT1	50	1	0.01	0.4	0.4	NA	NA	NA	NA	104887	100
NZ_CP026141	pMT1	50	1	0.005	0.4	0.4	NA	NA	NA	NA	164501	187
NZ_CP026152	pMT1	50	1	0.011	0.4	0.4	NA	NA	NA	NA	83260	87
NZ_CP036366	pMT1	50	1	0.011	0.4	0.4	NA	NA	NA	NA	82649	87
NZ_CP040535	pMT1	50	1	0.005	0.4	0.4	NA	NA	NA	NA	177591	203
NZ_CP040547	pMT1	50	1	0.005	0.4	0.4	NA	NA	NA	NA	177587	203
NZ_CP040541	pMT1	50	1	0.005	0.4	0.4	NA	NA	NA	NA	177585	201
NZ_CP033962	pMT1	50	1	0.006	0.4	0.4	NA	NA	NA	NA	136159	165
NZ_CP044035	pMT1	50	1	0.009	0.4	0.4	NA	NA	NA	NA	114306	113
NZ_CP044259	pMT1	50	1	0.006	0.4	0.4	NA	NA	NA	NA	144422	168
NZ_CP026025	pMT1	50	1	0.011	0.4	0.4	NA	NA	NA	NA	81180	88
NZ_CP040123	pMT1	50	1	0.005	0.4	0.4	NA	NA	NA	NA	227415	218
NZ_CP039810	pMT1	50	1	0.006	0.4	0.4	NA	NA	NA	NA	153556	174
NZ_CP039820	pMT1	50	1	0.005	0.4	0.4	NA	NA	NA	NA	172001	198
NZ_CP066536	pMT1	50	1	0.006	0.4	0.4	NA	NA	NA	NA	154728	176
NZ_CP066529	pMT1	50	1	0.006	0.4	0.4	NA	NA	NA	NA	144228	170
NZ_CP066524	pMT1	50	1	0.006	0.4	0.4	NA	NA	NA	NA	149116	170
NZ_CP066518	pMT1	50	1	0.006	0.4	0.4	NA	NA	NA	NA	149181	175
NZ_CP064248	pMT1	50	1	0.005	0.4	0.4	NA	NA	NA	NA	168025	194
NZ_CP064253	pMT1	50	1	0.005	0.4	0.4	NA	NA	NA	NA	167834	194
NZ_CP065342	pMT1	50	1	0.01	0.4	0.4	NA	NA	NA	NA	107590	105
NZ_CP065352	pMT1	50	1	0.01	0.4	0.4	NA	NA	NA	NA	107589	105
NZ_CP065445	pMT1	50	1	0.009	0.4	0.4	NA	NA	NA	NA	94245	113
NZ_CP065461	pMT1	50	1	0.008	0.4	0.4	NA	NA	NA	NA	105090	119
NZ_CP065466	pMT1	50	1	0.008	0.4	0.4	NA	NA	NA	NA	105091	119
NZ_CP053017	pMT1	50	1	0.005	0.4	0.4	NA	NA	NA	NA	169824	197
NZ_CP036301	pMT1	50	1	0.006	0.4	0.4	NA	NA	NA	NA	154724	175
NZ_CP028547	pMT1	50	1	0.012	0.4	0.4	NA	NA	NA	NA	73791	84
NZ_CP025952	pMT1	50	1	0.005	0.4	0.4	NA	NA	NA	NA	170821	200
NZ_CP035537	pMT1	50	1	0.009	0.4	0.4	NA	NA	NA	NA	108500	107
NZ_CP068692	pMT1	50	1	0.004	0.4	0.4	NA	NA	NA	NA	184748	226
NZ_CP068687	pMT1	50	1	0.004	0.4	0.4	NA	NA	NA	NA	184751	226
NZ_AP022191	pMT1	50	1	0.016	0.4	0.4	NA	NA	NA	NA	57787	62
NZ_AP022197	pMT1	50	1	0.017	0.4	0.4	NA	NA	NA	NA	57794	60
NZ_AP022203	pMT1	50	1	0.016	0.4	0.4	NA	NA	NA	NA	57788	62
NZ_CP040928	pMT1	50	2	0.014	2	0.8	NA	NA	NA	NA	163111	142
NZ_CP028433	pSLy3	47	91	0.758	90.7	66	pSLy3_Composition_9	95	3	92	120253	120
NZ_CP053233	pSLy3	47	88	0.759	87.7	64.2	pSLy3_Composition_35	90	3	90	112229	116
NZ_CP058309	pSLy3	47	91	0.82	90.7	65.2	pSLy3_Composition_39	91	3	91	109907	111
NZ_CP058356	pSLy3	47	89	0.795	88.7	65.1	pSLy3_Composition_40	90	3	90	112466	112
NZ_CP061531	pSLy3	47	92	0.821	91.7	66.2	pSLy3_Composition_9	95	3	93	108197	112
NZ_AP022542	pSLy3	47	93	0.756	92.7	67.3	pSLy3_Composition_9	95	3	93	113269	123
NZ_CP019354	pSLy3	47	93	0.816	92.7	67.6	pSLy3_Composition_9	95	3	93	107661	114
NZ_CP070074	pSLy3	47	92	0.742	91.7	66.8	pSLy3_Composition_9	95	3	94	115209	124
NZ_CP062852	pSLy3	47	89	0.84	88.7	63.3	pSLy3_Composition_9	95	3	93	107422	106
NZ_CP062854	pSLy3	47	89	0.84	88.7	63.3	pSLy3_Composition_9	95	3	93	107422	106
NZ_CP057658	pSLy3	47	95	0.798	94.7	69.1	pSLy3_Composition_9	95	3	95	110777	119
NZ_CP020118	pSLy3	47	92	0.844	91.7	66.1	pSLy3_Composition_9	95	3	92	111212	109
NZ_CP019013	pSLy3	47	94	0.764	93.7	68.8	pSLy3_Composition_9	95	3	94	109057	123
NZ_CP024271	pSLy3	47	75	0.735	74.8	53.7	pSLy3_Composition_13	77	3	77	103618	102
NZ_CP031136	pSLy3	47	91	0.798	90.7	66.7	pSLy3_Composition_8	94	3	91	109442	114
NZ_CP041423	pSLy3	47	93	0.795	92.7	67.5	pSLy3_Composition_9	95	3	94	110902	117
NZ_LR882992	pSLy3	47	95	0.779	94.7	69.1	pSLy3_Composition_9	95	3	95	109318	122
NZ_CP024264	pSLy3	47	60	0.741	59.8	47.9	pSLy3_Composition_53	60	3	60	72060	81
NZ_CP019027	pSLy3	47	95	0.792	94.7	69.1	pSLy3_Composition_9	95	3	95	109344	120
NZ_AP017612	pSLy3	47	94	0.783	93.7	68.6	pSLy3_Composition_9	95	3	94	108986	120
NZ_CP027358	pSLy3	47	90	0.789	89.7	66	pSLy3_Composition_16	90	3	90	110001	114
NZ_AP023193	pSLy3	47	90	0.75	89.7	64.3	pSLy3_Composition_9	95	3	92	112963	120
NZ_AP023200	pSLy3	47	90	0.756	89.7	64.3	pSLy3_Composition_9	95	3	92	112965	119
NZ_CP070135	pSLy3	47	92	0.767	91.7	67.2	pSLy3_Composition_9	95	3	92	108185	120
NZ_CP045191	pSLy3	47	88	0.786	87.7	62.3	pSLy3_Composition_9	95	3	92	113072	112
NZ_CP023851	pSLy3	47	94	0.764	93.7	68.1	pSLy3_Composition_9	95	3	94	110452	123
NZ_CP048306	pSLy3	47	93	0.756	92.7	67.2	pSLy3_Composition_9	95	3	94	110182	123
NZ_CP019283	pSLy3	47	89	0.718	88.7	63.2	pSLy3_Composition_9	95	3	94	128323	124
NZ_CP045278	pSLy3	47	94	0.777	93.7	68.1	pSLy3_Composition_9	95	3	94	111694	121
NZ_LR890608	pSLy3	47	93	0.762	92.7	67.7	pSLy3_Composition_9	95	3	93	115278	122
NZ_CP014490	pSLy3	47	93	0.809	92.7	67.3	pSLy3_Composition_9	95	3	93	109910	115
NZ_CP019002	pSLy3	47	90	0.818	89.7	64.4	pSLy3_Composition_9	95	3	93	112917	110
NZ_CP022167	pSLy3	47	85	0.759	84.7	60	pSLy3_Composition_2	91	3	88	113428	112
NZ_CP041426	pSLy3	47	81	0.711	80.7	57.2	pSLy3_Composition_33	86	3	86	114158	114
NZ_CP015915	pSLy3	47	88	0.772	87.7	62.3	pSLy3_Composition_2	91	3	91	114472	114
NZ_AP022089	pSLy3	47	94	0.77	93.7	68.2	pSLy3_Composition_9	95	3	94	110167	122
NZ_CP022085	pSLy3	47	92	0.754	91.7	66.8	pSLy3_Composition_9	95	3	92	109945	122
NC_018651	pSLy3	47	92	0.767	91.7	66.5	pSLy3_Composition_9	95	3	92	109274	120
NZ_CP027369	pSLy3	47	89	0.748	88.7	63.5	pSLy3_Composition_52	92	3	89	109641	119
NZ_CP056962	pSLy3	47	56	0.519	55.7	31.5	pSLy3_Composition_58	81	3	81	106982	108
NZ_CP056969	pSLy3	47	56	0.519	55.7	31.5	pSLy3_Composition_58	81	3	81	106982	108
NZ_CP057094	pSLy3	47	56	0.519	55.7	31.5	pSLy3_Composition_58	81	3	81	106378	108
NZ_CP017724	pSLy3	47	35	0.278	34.8	14.7	pSLy3_Composition_58	81	3	78	106449	126
NZ_CP019891	pSLy3	47	38	0.302	37.8	17.2	NA	NA	NA	NA	112190	126
NZ_AP022453	pSLy3	47	39	0.312	38.8	17.6	NA	NA	NA	NA	109813	125
NZ_CP010244	pSLy3	47	55	0.474	54.7	30.9	pSLy3_Composition_6	79	3	79	113250	116
NZ_CP042573	pSLy3	47	42	0.331	41.8	18.7	pSLy3_Composition_58	81	3	78	114054	127
NZ_CP040567	pSLy3	47	37	0.306	36.8	15.3	pSLy3_Composition_58	81	3	78	105670	121
NZ_CP058165	pSLy3	47	40	0.187	39.8	18.4	NA	NA	NA	NA	206287	214
NZ_CP034755	pSLy3	47	41	0.256	40.8	18.9	NA	NA	NA	NA	160216	160
NZ_AP019819	pSLy3	47	41	0.313	40.8	18.9	NA	NA	NA	NA	115150	131
NC_018843	pSLy3	47	40	0.308	39.8	17.9	NA	NA	NA	NA	103299	130
NZ_CP029929	pSLy3	47	39	0.322	38.8	16.2	pSLy3_Composition_58	81	3	79	106706	121
NZ_CP029951	pSLy3	47	38	0.314	37.8	15.9	pSLy3_Composition_58	81	3	78	106706	121
NZ_CP029865	pSLy3	47	39	0.322	38.8	16.2	pSLy3_Composition_58	81	3	78	106706	121
NZ_CP029867	pSLy3	47	39	0.325	38.8	16.2	pSLy3_Composition_58	81	3	79	106706	120
NZ_CP029898	pSLy3	47	39	0.325	38.8	16.2	pSLy3_Composition_58	81	3	78	106705	120
NZ_CP029889	pSLy3	47	38	0.314	37.8	15.7	pSLy3_Composition_58	81	3	78	106706	121
NZ_CP029891	pSLy3	47	39	0.322	38.8	16.2	pSLy3_Composition_58	81	3	78	106706	121
NZ_CP029893	pSLy3	47	39	0.32	38.8	16.2	pSLy3_Composition_58	81	3	79	106706	122
NZ_CP029901	pSLy3	47	39	0.325	38.8	16.2	pSLy3_Composition_58	81	3	79	106706	120
NZ_CP029876	pSLy3	47	39	0.325	38.8	16.2	pSLy3_Composition_58	81	3	78	106706	120
NZ_CP029916	pSLy3	47	38	0.309	37.8	15.8	pSLy3_Composition_58	81	3	78	106706	123
NZ_CP029921	pSLy3	47	39	0.325	38.8	16.2	pSLy3_Composition_58	81	3	79	106706	120
NZ_CP029884	pSLy3	47	38	0.317	37.8	15.7	pSLy3_Composition_58	81	3	78	106706	120
NZ_CP029905	pSLy3	47	39	0.322	38.8	16.2	pSLy3_Composition_58	81	3	78	106706	121
NZ_CP029847	pSLy3	47	38	0.317	37.8	15.9	pSLy3_Composition_58	81	3	78	106705	120
NZ_CP029961	pSLy3	47	39	0.32	38.8	16.2	pSLy3_Composition_58	81	3	79	106705	122
NZ_CP029849	pSLy3	47	38	0.317	37.8	15.9	pSLy3_Composition_58	81	3	78	106706	120
NZ_CP029851	pSLy3	47	39	0.322	38.8	16.2	pSLy3_Composition_58	81	3	79	106705	121
NZ_CP029857	pSLy3	47	38	0.317	37.8	15.7	pSLy3_Composition_58	81	3	78	106706	120
NZ_CP029859	pSLy3	47	39	0.322	38.8	16.2	pSLy3_Composition_58	81	3	79	106706	121
NZ_CP029647	pSLy3	47	38	0.314	37.8	16	pSLy3_Composition_58	81	3	78	106706	121
NC_003385	pSLy3	47	38	0.314	37.8	16	pSLy3_Composition_58	81	3	78	106516	121
NZ_CP011655	pSLy3	47	35	0.269	34.8	14.7	pSLy3_Composition_6	79	3	76	109688	130
NZ_CP030078	pSLy3	47	41	0.345	40.8	18	pSLy3_Composition_58	81	3	78	108358	119
NZ_CP051133	pSLy3	47	31	0.256	30.8	14.4	pSLy3_Composition_38	62	3	59	108999	121
NZ_CP033252	pSLy3	47	57	0.518	56.8	33.2	pSLy3_Composition_20	78	3	78	110417	110
NZ_CP017847	pSLy3	47	90	0.776	89.7	64.6	pSLy3_Composition_26	92	3	90	113343	116
NZ_CP033097	pSLy3	47	79	0.699	78.7	53.8	pSLy3_Composition_19	84	3	84	113610	113
NZ_CP050499	pSLy3	47	62	0.816	61.8	41.6	pSLy3_Composition_38	62	3	62	76269	76
NZ_CP062814	pSLy3	47	89	0.774	88.7	64.4	pSLy3_Composition_26	92	3	89	114826	115
NZ_CP070908	pSLy3	47	88	0.772	87.7	62.6	pSLy3_Composition_26	92	3	90	111012	114
NZ_CP061757	pSLy3	47	92	0.78	91.7	66.6	pSLy3_Composition_9	95	3	92	112745	118
NZ_CP062914	pSLy3	47	90	0.763	89.7	64.6	pSLy3_Composition_26	92	3	90	120310	118
NZ_CP025868	pSLy3	47	68	0.673	67.7	46.9	pSLy3_Composition_22	72	3	72	100473	101
NZ_CP025883	pSLy3	47	68	0.667	67.7	46.9	pSLy3_Composition_22	72	3	72	100473	102
NZ_CP025894	pSLy3	47	68	0.673	67.7	46.9	pSLy3_Composition_22	72	3	72	100473	101
NZ_CP031294	pSLy3	47	92	0.8	91.7	66.6	pSLy3_Composition_9	95	3	92	110686	115
NZ_CP029421	pSLy3	47	77	0.778	76.7	54	pSLy3_Composition_27	77	3	77	101340	99
NZ_CP034165	pSLy3	47	35	0.556	34.8	28.9	NA	NA	NA	NA	63807	63
NZ_CP025870	pSLy3	47	68	0.667	67.7	46.9	pSLy3_Composition_22	72	3	72	100470	102
NZ_CP032183	pSLy3	47	40	0.286	39.8	18.3	NA	NA	NA	NA	121983	140
NZ_CP056637	pSLy3	47	32	0.256	31.8	13.5	NA	NA	NA	NA	118387	125
NZ_CP070546	pSLy3	47	38	0.306	37.8	17.1	NA	NA	NA	NA	109710	124
NZ_CP056401	pSLy3	47	41	0.32	40.8	18	pSLy3_Composition_38	62	3	59	119726	128
NZ_CP056343	pSLy3	47	39	0.283	38.8	17.8	NA	NA	NA	NA	122594	138
NZ_CP031722	pSLy3	47	35	0.282	34.8	15.1	pSLy3_Composition_38	62	3	60	114700	124
NZ_CP046272	pSLy3	47	35	0.282	34.8	15.1	pSLy3_Composition_38	62	3	60	114701	124
NZ_CP061745	pSLy3	47	35	0.315	34.8	15.1	pSLy3_Composition_38	62	3	60	106755	111
NZ_CP047967	pSLy3	47	34	0.286	33.8	14.2	pSLy3_Composition_38	62	3	59	110177	119
NZ_CP064658	pSLy3	47	35	0.315	34.8	15.1	pSLy3_Composition_38	62	3	60	106771	111
NZ_CP056704	pSLy3	47	22	0.204	21.8	9.1	NA	NA	NA	NA	112125	108
NZ_AP014953	pSLy3	47	25	0.238	24.8	10.9	NA	NA	NA	NA	104259	105
NZ_CP014995	pSLy3	47	33	0.273	32.8	14	pSLy3_Composition_6	79	3	76	109917	121
NZ_CP033346	pSLy3	47	33	0.273	32.8	14	pSLy3_Composition_6	79	3	76	109917	121
NZ_CP040928	pSLy3	47	16	0.113	15.9	10.1	NA	NA	NA	NA	163111	142
NZ_CP041451	pSLy3	47	86	0.775	85.7	60.7	pSLy3_Composition_28	88	3	88	114322	111
NZ_CP010144	pSLy3	47	85	0.759	84.7	59.7	pSLy3_Composition_28	88	3	86	114159	112
NZ_CP010153	pSLy3	47	85	0.759	84.7	59.7	pSLy3_Composition_28	88	3	86	114159	112
NZ_CP056836	pSLy3	47	38	0.292	37.8	16.4	pSLy3_Composition_38	62	3	60	119392	130
NZ_CP044336	pSLy3	47	27	0.209	26.8	11	NA	NA	NA	NA	126563	129
NZ_CP048417	pSLy3	47	40	0.312	39.8	17.1	pSLy3_Composition_38	62	3	59	110347	128
NZ_CP029247	pSLy3	47	38	0.319	37.8	16.3	pSLy3_Composition_58	81	3	78	108404	119
NZ_CP024909	pSLy3	47	38	0.319	37.8	16.3	pSLy3_Composition_58	81	3	78	108404	119
NZ_CP046008	pSLy3	47	54	0.514	53.7	30.4	pSLy3_Composition_30	73	3	73	114129	105
NZ_CP033694	pSLy3	47	21	0.202	20.9	7.4	NA	NA	NA	NA	106990	104
NC_005815	pSLy3	47	21	0.202	20.9	7.4	NA	NA	NA	NA	106642	104
NZ_CP010248	pSLy3	47	22	0.164	21.9	7.8	NA	NA	NA	NA	136889	134
NZ_CP010021	pSLy3	47	21	0.202	20.9	7.4	NA	NA	NA	NA	106992	104
NZ_CP006779	pSLy3	47	22	0.162	21.9	7.8	NA	NA	NA	NA	137017	136
NZ_CP006760	pSLy3	47	22	0.163	21.9	7.8	NA	NA	NA	NA	137017	135
NZ_CP006756	pSLy3	47	22	0.164	21.9	7.8	NA	NA	NA	NA	137012	134
NZ_CP006752	pSLy3	47	22	0.162	21.9	7.8	NA	NA	NA	NA	137727	136
NZ_CP006749	pSLy3	47	22	0.162	21.9	7.8	NA	NA	NA	NA	140938	136
NZ_CP006746	pSLy3	47	22	0.163	21.9	7.8	NA	NA	NA	NA	137017	135
NZ_CP010386	pSLy3	47	32	0.244	31.8	13.3	NA	NA	NA	NA	121660	131
NZ_CP056422	pSLy3	47	41	0.323	40.8	18	pSLy3_Composition_38	62	3	60	112583	127
NZ_CP053193	pSLy3	47	38	0.322	37.7	16.4	pSLy3_Composition_38	62	3	59	108277	118
NC_009378	pSLy3	47	22	0.162	21.9	7.8	NA	NA	NA	NA	137010	136
NZ_CP009714	pSLy3	47	22	0.164	21.9	7.8	NA	NA	NA	NA	136983	134
NZ_CP056516	pSLy3	47	33	0.161	32.8	14.2	NA	NA	NA	NA	216816	205
NZ_CP009490	pSLy3	47	19	0.216	18.9	6.4	NA	NA	NA	NA	96196	88
NZ_CP009702	pSLy3	47	18	0.189	17.9	6	NA	NA	NA	NA	99285	95
NZ_CP009722	pSLy3	47	19	0.204	18.9	6.4	NA	NA	NA	NA	96210	93
NZ_CP009784	pSLy3	47	19	0.202	18.9	6.4	NA	NA	NA	NA	96921	94
NZ_CP009989	pSLy3	47	19	0.196	18.9	6.3	NA	NA	NA	NA	99286	97
NZ_CP016275	pSLy3	47	19	0.204	18.9	6.4	NA	NA	NA	NA	96210	93
NZ_CP033693	pSLy3	47	16	0.178	15.9	5.5	NA	NA	NA	NA	113378	90
NZ_CP033692	pSLy3	47	19	0.207	18.9	6.3	NA	NA	NA	NA	101615	92
NZ_CP033700	pSLy3	47	19	0.183	18.9	6.5	NA	NA	NA	NA	132950	104
NZ_CP045146	pSLy3	47	21	0.21	20.9	7.3	NA	NA	NA	NA	100979	100
NZ_CP045155	pSLy3	47	19	0.192	18.9	6.3	NA	NA	NA	NA	99286	99
NZ_CP045164	pSLy3	47	19	0.192	18.9	6.3	NA	NA	NA	NA	100989	99
NZ_CP045259	pSLy3	47	21	0.208	20.9	7.3	NA	NA	NA	NA	100984	101
NZ_CP045637	pSLy3	47	19	0.194	18.9	6.3	NA	NA	NA	NA	100916	98
NC_004838	pSLy3	47	18	0.182	17.9	6.1	NA	NA	NA	NA	100990	99
NC_003134	pSLy3	47	19	0.204	18.9	6.4	NA	NA	NA	NA	96210	93
NZ_CP009971	pSLy3	47	19	0.204	18.9	6.4	NA	NA	NA	NA	96210	93
NC_008120	pSLy3	47	19	0.213	18.9	6.5	NA	NA	NA	NA	96471	89
NZ_CP009904	pSLy3	47	18	0.205	17.9	6.1	NA	NA	NA	NA	96473	88
NC_008118	pSLy3	47	19	0.192	18.9	6.3	NA	NA	NA	NA	100918	99
NC_017266	pSLy3	47	19	0.194	18.9	6.3	NA	NA	NA	NA	99286	98
NC_017155	pSLy3	47	19	0.209	18.9	6.4	NA	NA	NA	NA	94249	91
NC_014022	pSLy3	47	20	0.217	19.9	6.8	NA	NA	NA	NA	94251	92
NC_017169	pSLy3	47	19	0.204	18.9	6.4	NA	NA	NA	NA	96210	93
NZ_CP009841	pSLy3	47	19	0.207	18.9	6.4	NA	NA	NA	NA	95328	92
NZ_CP045159	pSLy3	47	19	0.188	18.9	6.3	NA	NA	NA	NA	101698	101
NZ_CP006790	pSLy3	47	19	0.194	18.9	6.3	NA	NA	NA	NA	100984	98
NZ_CP045150	pSLy3	47	20	0.2	19.9	6.9	NA	NA	NA	NA	100984	100
NC_010158	pSLy3	47	18	0.17	17.9	6.3	NA	NA	NA	NA	114570	106
NZ_CP009934	pSLy3	47	18	0.205	17.9	6.3	NA	NA	NA	NA	95352	88
NZ_CP030187	pSLy3	47	15	0.122	14.8	6.2	pSLy3_Composition_58	81	3	78	106569	123
NZ_CP044180	pSLy3	47	15	0.121	14.8	6.2	pSLy3_Composition_58	81	3	78	106569	124
NZ_CP012254	pSLy3	47	15	0.133	14.9	6.2	pSLy3_Composition_30	73	3	70	110093	113
NZ_CP057633	pSLy3	47	10	0.079	9.8	3	pSLy3_Composition_38	62	3	59	105909	126
NZ_CP057631	pSLy3	47	10	0.079	9.8	3	pSLy3_Composition_38	62	3	59	105909	126
NZ_CP014707	pSLy3	47	5	0.044	4.9	1.4	pSLy3_Composition_38	62	3	60	101118	113
NZ_CP009843	pSLy3	47	3	0.064	3	1	NA	NA	NA	NA	53435	47
NZ_CP047636	pSLy3	47	9	0.083	8.8	2.3	NA	NA	NA	NA	109004	109
NZ_LR890314	pSLy3	47	9	0.076	8.8	2.3	NA	NA	NA	NA	109877	119
NZ_CP008931	pSLy3	47	10	0.097	9.8	2.7	NA	NA	NA	NA	111693	103
NZ_CP015755	pSLy3	47	10	0.086	9.8	2.8	NA	NA	NA	NA	109349	116
NZ_CP014756	pSLy3	47	10	0.088	9.8	2.6	NA	NA	NA	NA	121030	114
NZ_CP016161	pSLy3	47	10	0.085	9.8	2.8	NA	NA	NA	NA	109349	117
NZ_CP027045	pSLy3	47	11	0.097	10.8	3	NA	NA	NA	NA	108879	113
NZ_CP016924	pSLy3	47	9	0.08	8.8	2.3	NA	NA	NA	NA	111539	112
NZ_CP012570	pSLy3	47	8	0.071	7.8	2.1	NA	NA	NA	NA	111236	112
NZ_CP012565	pSLy3	47	8	0.072	7.8	2.1	NA	NA	NA	NA	112059	111
NZ_CP012427	pSLy3	47	10	0.083	9.8	2.6	NA	NA	NA	NA	126466	121
NZ_CP020063	pSLy3	47	11	0.101	10.8	3	NA	NA	NA	NA	109019	109
NZ_CP021714	pSLy3	47	9	0.081	8.8	2.4	NA	NA	NA	NA	106541	111
NZ_CP021962	pSLy3	47	11	0.092	10.8	3	NA	NA	NA	NA	132217	120
NZ_CP021940	pSLy3	47	10	0.09	9.8	2.6	NA	NA	NA	NA	112868	111
NZ_CP021945	pSLy3	47	10	0.091	9.8	2.6	NA	NA	NA	NA	112868	110
NZ_CP022128	pSLy3	47	10	0.096	9.8	2.7	NA	NA	NA	NA	111692	104
NZ_CP024460	pSLy3	47	10	0.086	9.8	2.6	NA	NA	NA	NA	112745	116
NZ_CP036373	pSLy3	47	9	0.081	8.8	2.3	NA	NA	NA	NA	108291	111
NZ_CP027155	pSLy3	47	6	0.12	5.9	1.5	NA	NA	NA	NA	49000	50
NZ_CP024877	pSLy3	47	10	0.093	9.8	2.6	NA	NA	NA	NA	109720	108
NZ_CP028997	pSLy3	47	10	0.089	9.8	2.6	NA	NA	NA	NA	109938	112
NZ_CP031791	pSLy3	47	10	0.092	9.8	2.6	NA	NA	NA	NA	109702	109
NZ_CP031803	pSLy3	47	11	0.096	10.8	3	NA	NA	NA	NA	111123	115
NZ_CP032187	pSLy3	47	8	0.071	7.8	2.1	NA	NA	NA	NA	110928	112
NZ_CP032225	pSLy3	47	11	0.097	10.8	3	NA	NA	NA	NA	108879	113
NZ_CP034047	pSLy3	47	14	0.13	13.8	5	NA	NA	NA	NA	113143	108
NZ_CP026134	pSLy3	47	9	0.086	8.8	2.3	NA	NA	NA	NA	112465	105
NZ_CP026138	pSLy3	47	10	0.093	9.8	2.6	NA	NA	NA	NA	113246	107
NZ_CP026150	pSLy3	47	10	0.093	9.8	2.6	NA	NA	NA	NA	112458	108
NZ_CP026165	pSLy3	47	10	0.09	9.8	2.6	NA	NA	NA	NA	111252	111
NZ_CP036194	pSLy3	47	10	0.095	9.8	2.8	NA	NA	NA	NA	108957	105
NZ_CP040729	pSLy3	47	10	0.093	9.8	2.6	NA	NA	NA	NA	112707	108
NZ_CP044030	pSLy3	47	10	0.097	9.8	2.7	NA	NA	NA	NA	105728	103
NZ_CP041929	pSLy3	47	11	0.097	10.8	3	NA	NA	NA	NA	110643	113
NZ_CP044034	pSLy3	47	10	0.09	9.8	2.6	NA	NA	NA	NA	114663	111
NZ_CP044046	pSLy3	47	11	0.104	10.8	3	NA	NA	NA	NA	109938	106
NZ_CP046383	pSLy3	47	10	0.061	9.8	2.6	NA	NA	NA	NA	150248	163
NZ_CP046951	pSLy3	47	10	0.061	9.8	2.6	NA	NA	NA	NA	150267	163
NZ_CP046941	pSLy3	47	10	0.065	9.8	2.6	NA	NA	NA	NA	150240	155
NZ_CP045677	pSLy3	47	10	0.084	9.8	2.7	NA	NA	NA	NA	128536	119
NZ_CP040026	pSLy3	47	9	0.08	8.8	2.3	NA	NA	NA	NA	109938	112
NZ_CP050365	pSLy3	47	10	0.096	9.8	2.7	NA	NA	NA	NA	115360	104
NZ_CP061391	pSLy3	47	10	0.093	9.8	2.8	NA	NA	NA	NA	112025	108
NZ_CP061398	pSLy3	47	9	0.076	8.8	2.4	NA	NA	NA	NA	121507	119
NZ_AP023149	pSLy3	47	10	0.089	9.8	2.6	NA	NA	NA	NA	111317	112
NZ_CP055511	pSLy3	47	13	0.115	12.8	4.5	NA	NA	NA	NA	115055	113
NZ_CP059316	pSLy3	47	11	0.101	10.8	3	NA	NA	NA	NA	109568	109
NZ_CP056224	pSLy3	47	8	0.072	7.8	2	NA	NA	NA	NA	111674	111
NZ_CP056303	pSLy3	47	10	0.093	9.8	2.6	NA	NA	NA	NA	108572	107
NZ_CP056309	pSLy3	47	13	0.116	12.8	4.5	NA	NA	NA	NA	113854	112
NZ_CP056436	pSLy3	47	10	0.093	9.8	2.6	NA	NA	NA	NA	107037	108
NZ_CP061056	pSLy3	47	10	0.095	9.8	2.6	NA	NA	NA	NA	113014	105
NZ_CP061065	pSLy3	47	10	0.094	9.8	2.6	NA	NA	NA	NA	113014	106
NZ_CP063217	pSLy3	47	10	0.091	9.8	2.6	NA	NA	NA	NA	111290	110
NZ_CP050338	pSLy3	47	9	0.081	8.8	2.3	NA	NA	NA	NA	110529	111
NZ_CP050344	pSLy3	47	9	0.081	8.8	2.3	NA	NA	NA	NA	110529	111
NZ_CP050350	pSLy3	47	9	0.081	8.8	2.3	NA	NA	NA	NA	110529	111
NZ_CP050356	pSLy3	47	9	0.081	8.8	2.3	NA	NA	NA	NA	110529	111
NZ_CP063862	pSLy3	47	10	0.092	9.8	2.6	NA	NA	NA	NA	110270	109
