seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
NZ_CP101243	46161	No terminal repeats	59	11	0.9939	NA	9	20.3086	T_virB1;T_virB2;virb4;T_virB6;T_virB8;T_virB9;T_virB11	NF012147
NZ_LR594661	42123	No terminal repeats	49	11	0.9939	NA	10	26.4591	MOBP1;T_virB9;T_virB8;T_virB6;T_virB5;virb4;T_virB3;T_virB2	NA
NZ_CP027318	81954	No terminal repeats	83	11	0.9939	NA	3	36.4848	NA	NA
NZ_CP066154	87095	No terminal repeats	103	11	0.9939	NA	18	56.9439	MOBP1;I_traI;I_traK;I_traL;I_traN;I_traO;I_traP;I_traQ;I_traR;traU;I_traW;I_traY;I_trbA;I_trbB	NF012174
NZ_CP090346	87091	No terminal repeats	105	11	0.9939	NA	18	56.9439	MOBP1;I_trbB;I_trbA;I_traY;I_traW;traU;I_traR;I_traQ;I_traP;I_traO;I_traN;I_traL;I_traK;I_traI	NF012174
NZ_CP028931	70829	No terminal repeats	84	11	0.9939	NA	1	25.4659	MOBC	NF033144;NF000225;NF000270;NF000052;NF012171;NF012174
NZ_CP071927	7837	No terminal repeats	9	11	0.9939	NA	0	4.4623	NA	NA
NZ_CP035769	86875	No terminal repeats	92	11	0.9939	NA	5	39.7141	MOBP1	NA
NZ_LR135222	54563	No terminal repeats	58	11	0.9939	NA	2	30.004	MOBP2	NA
NZ_CP069716	33309	No terminal repeats	41	11	0.9939	NA	9	24.7034	T_virB1;T_virB2;virb4;T_virB6;T_virB8;T_virB9;T_virB11	NA
NZ_CP102503	80740	No terminal repeats	81	11	0.9939	NA	9	40.3169	F_traU;F_trbC;F_traN;F_traF;F_traH;F_traG;MOBF	NA
NZ_CP115694	4938	No terminal repeats	6	11	0.9939	NA	2	4.3837	MOBP1	NA
NZ_CP056037	122881	No terminal repeats	118	11	0.9939	NA	3	39.4446	MOBF;F_traG	NF012174;NF000088;NF012178;NF000496
NZ_CP091526	36202	No terminal repeats	44	11	0.9939	NA	1	16.3456	NA	NF033693;NF000025;NF000493;NF040806;NF012167
NZ_CP069831	4634	No terminal repeats	6	11	0.9939	NA	1	2.8305	NA	NA
NZ_CP070283	176494	No terminal repeats	191	11	0.9939	NA	26	93.888	F_traL;F_traE;F_traK;F_traV;F_traW;F_traU;F_traN;F_traN;F_traF;F_traH;F_traG;MOBF	NA
NZ_CP113218	225748	No terminal repeats	237	11	0.9939	NA	16	96.8839	MOBF;F_traG;F_traH;F_traF;F_traN	NF000402;NF012174;NF000088;NF012178;NF033144;NF000270;NF000225;NF000107;NF012174;NF000027
NZ_CP011048	93905	No terminal repeats	74	11	0.9939	NA	1	23.3411	NA	NF033134
NZ_CP110528	41699	No terminal repeats	45	11	0.9939	NA	9	26.7982	MOBC;T_virB9;T_virB8;T_virB6;virb4;T_virB2	NA
NZ_CP043360	10060	No terminal repeats	14	11	0.9939	NA	3	7.8883	MOBC	NA
NZ_CP094662	36487	No terminal repeats	44	11	0.9939	NA	2	31.8063	FATA_trsC;FATA_trsF	NA
NZ_CP021021	32333	No terminal repeats	35	11	0.9939	NA	10	16.2803	T_virB9;T_virB10;MOBP1;T_virB11;T_virB2;T_virB3;virb4;T_virB5;T_virB8	NA
NZ_CP047766	178304	No terminal repeats	206	11	0.9939	NA	4	85.6475	NA	NF000402;NF000225;NF000270;NF012178;NF012147;NF000225
NZ_CP031344	90831	No terminal repeats	95	11	0.9939	NA	6	41.059	MOBP1;MOBP1	NA
NZ_CP024401	64141	No terminal repeats	94	11	0.9939	NA	2	55.1584	NA	NA
NZ_CP079612	4991	No terminal repeats	7	11	0.9939	NA	0	3.7309	NA	NA
NZ_CP094340	96018	No terminal repeats	96	11	0.9939	NA	9	33.9394	F_traL	NF000052
NZ_CP039442	321887	No terminal repeats	329	11	0.9939	NA	23	146.3367	traU;I_traT;I_traR;I_traQ;I_traP;I_traO;I_traN;I_traL;I_traK;I_traI;I_traE;MOBP1;MOBP1;I_trbB;I_trbA;I_traY;I_traW;I_traV;traU	NF012174;NF012171;NF000107;NF000496
NZ_CP021712	70457	No terminal repeats	84	11	0.9939	NA	1	25.4659	MOBC	NF012174;NF000225;NF000270;NF000052;NF012171;NF033144
NZ_CP096243	228900	No terminal repeats	249	11	0.9939	NA	2	80.1295	NA	NF000402;NF033134
NZ_CP053254	4074	No terminal repeats	3	11	0.9939	NA	2	3.2077	MOBQ	NA
NZ_CP033211	4453	No terminal repeats	6	11	0.9939	NA	0	3.3697	NA	NF033068
NZ_CP015486	15198	No terminal repeats	17	11	0.9939	NA	0	9.552	NA	NF040806
NZ_CP111005	256283	No terminal repeats	285	11	0.9939	NA	11	120.1267	T_virB1;T_virB3;virb4;T_virB5;T_virB6;T_virB8;T_virB9	NF033134;NF000402
NZ_CP056648	78367	No terminal repeats	91	11	0.9939	NA	2	29.1168	NA	NA
NZ_CP056885	107020	No terminal repeats	126	11	0.9939	NA	28	73.7654	F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_trbC;F_traN;F_traF;F_traH;F_traG;MOBF	NF000088;NF012178
NZ_CP115152	9730	No terminal repeats	11	11	0.9939	NA	1	5.7732	MOBC	NA
NZ_CP100681	4072	No terminal repeats	3	11	0.9939	NA	2	3.2077	MOBQ	NA
NZ_CP012286	34005	No terminal repeats	43	11	0.9939	NA	1	14.4124	NA	NA
NZ_CP103134	4106	No terminal repeats	8	11	0.9939	NA	1	6.4809	NA	NA
NZ_LR135305	3220	No terminal repeats	5	11	0.9939	NA	0	3.4366	NA	NA
NZ_AP022219	4086	No terminal repeats	3	11	0.9939	NA	2	3.2077	MOBQ	NA
NZ_CP113201	211625	No terminal repeats	217	11	0.9939	NA	26	121.0672	MOBF;F_traG;F_traH;F_traF;F_traN;F_trbC;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL	NF000402
NZ_CP114327	3672	No terminal repeats	7	11	0.9939	NA	0	3.6515	NA	NA
NZ_CP011649	90452	No terminal repeats	91	11	0.9939	NA	11	38.9647	T_virB10;T_virB9;T_virB8;T_virB6;T_virB5;virb4;T_virB3;T_virB2;T_virB11	NF012174
NZ_CP082344	75943	No terminal repeats	88	11	0.9939	NA	21	65.3746	I_traI;I_traK;I_traL;I_traN;I_traO;I_traP;I_traQ;I_traR;traU;I_traW;I_traY;I_trbA;I_trbB;MOBP1;G_tfc2	NA
NZ_CP056880	107020	No terminal repeats	126	11	0.9939	NA	28	73.7654	F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_trbC;F_traN;F_traF;F_traH;F_traG;MOBF	NF000088;NF012178
NZ_CP076474	57509	No terminal repeats	62	11	0.9939	NA	2	31.5961	MOBP2	NA
NZ_CP061351	200067	No terminal repeats	215	11	0.9939	NA	1	69.193	NA	NF000402;NF033134
NZ_CP072260	4148	No terminal repeats	8	11	0.9939	NA	1	6.4809	NA	NA
NZ_CP109949	194879	No terminal repeats	218	11	0.9939	NA	2	68.4986	NA	NF033134
NZ_CP074056	53758	No terminal repeats	62	4	0.9939	NA	1	52.6841	NA	NA
NZ_CP086557	46161	No terminal repeats	58	11	0.9939	NA	9	20.3086	T_virB1;T_virB2;virb4;T_virB6;T_virB8;T_virB9;T_virB11	NF012147
NZ_CP086343	46161	No terminal repeats	58	11	0.9939	NA	9	20.3086	T_virB1;T_virB2;virb4;T_virB6;T_virB8;T_virB9;T_virB11	NF012147
NZ_CP011580	90452	No terminal repeats	91	11	0.9939	NA	11	38.9647	T_virB10;T_virB9;T_virB8;T_virB6;T_virB5;virb4;T_virB3;T_virB2;T_virB11	NF012174
NZ_CP054002	91764	No terminal repeats	130	11	0.9939	NA	11	75.8049	B_traO;B_traO;B_traO	NA
NZ_CP044035	114306	No terminal repeats	130	11	0.9939	NA	27	80.1423	MOBF;F_traG;F_traH;F_traF;F_traN;F_trbC;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL	NF000005;NF012147
NZ_CP072744	75602	No terminal repeats	92	11	0.9939	NA	24	59.7366	F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_traN;F_traF;F_traH;F_traG;MOBF	NA
NZ_CP091212	28214	No terminal repeats	31	11	0.9939	NA	1	5.8624	NA	NF012176;NF012176
NZ_CP018951	43380	No terminal repeats	56	11	0.9939	NA	9	19.77	T_virB1;T_virB2;virb4;T_virB6;T_virB8;T_virB9;T_virB11	NA
NZ_CP116131	4593	No terminal repeats	4	11	0.9939	NA	1	2.8305	NA	NA
NZ_CP035308	23910	No terminal repeats	27	11	0.9939	NA	1	12.3668	NA	NA
NZ_CP102924	46161	No terminal repeats	58	11	0.9939	NA	9	20.3086	T_virB1;T_virB2;virb4;T_virB6;T_virB8;T_virB9;T_virB11	NF012147
NZ_CP076708	48944	No terminal repeats	57	11	0.9939	NA	9	24.9165	T_virB11;T_virB9;T_virB8;T_virB6;virb4;T_virB2	NA
NZ_CP080127	156326	No terminal repeats	160	11	0.9939	NA	27	87.1773	MOBF;F_traG;F_traH;F_traF;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL	NF012174
NZ_CP065402	204701	No terminal repeats	221	11	0.9939	NA	2	64.5247	NA	NF000402;NF033134
NZ_CP034124	200216	No terminal repeats	222	11	0.9939	NA	2	68.6692	NA	NF033134
NZ_CP049243	156789	No terminal repeats	163	11	0.9939	NA	14	58.54	T_virB11;T_virB6;T_virB9;T_virB8;T_virB6;virb4;T_virB3;T_virB2	NF012174
NZ_AP025876	377359	No terminal repeats	422	11	0.9939	NA	19	223.3419	F_traE;F_traK;F_traB;F_traV;virb4;F_traW;F_traU;F_trbC;F_traG;F_traH;F_traF;MOBH;MOBH;t4cp1	NF012147;NF000125
NZ_CP033349	33309	No terminal repeats	41	11	0.9939	NA	9	24.7034	T_virB1;T_virB2;virb4;T_virB6;T_virB8;T_virB9;T_virB11	NA
NZ_CP011592	5410	No terminal repeats	11	11	0.9939	NA	2	5.3708	MOBP1	NA
NZ_CP058551	56644	No terminal repeats	66	11	0.9939	NA	0	23.3233	NA	NA
NZ_CP074531	74537	No terminal repeats	86	11	0.9939	NA	1	21.8629	MOBC	NF000270;NF000225;NF012171;NF000052;NF000270;NF000225
NZ_CP031181	4298	No terminal repeats	7	11	0.9939	NA	1	3.4366	NA	NA
NZ_LT592147	5598	No terminal repeats	8	11	0.9939	NA	1	4.4739	MOBQ	NA
NZ_CP066404	60664	No terminal repeats	64	11	0.9939	NA	2	30.3937	MOBP2	NA
NZ_CP080081	246552	No terminal repeats	279	11	0.9939	NA	17	190.8243	F_traW;F_traU;F_traG;F_traH;F_traF;MOBH;t4cp1;F_traE;F_traB;F_traV;virb4	NF012174;NF012174;NF000027
NZ_CP123212	58465	No terminal repeats	69	11	0.9939	NA	15	40.8567	MOBP1;I_trbB;I_trbA;I_traY;I_traW;traU;I_traR;I_traQ;I_traP;I_traO;I_traN;I_traL;I_traK;I_traI	NA
NZ_CP084295	240705	No terminal repeats	267	11	0.9939	NA	16	190.233	t4cp1;MOBH;F_traF;F_traH;F_traG;F_traU;F_traW;virb4;F_traV;F_traB;F_traE	NF012174
NZ_CP032388	124532	No terminal repeats	162	11	0.9939	NA	20	68.989	MOBH;t4cp1;F_traL;F_traE;F_traK;F_traB;F_traV;MOBF;F_traF;F_traH;F_traG;T_virB1	NF033085;NF012174;NF012171;NF000052
NZ_CP086516	33826	No terminal repeats	47	11	0.9939	NA	10	26.7523	T_virB1;T_virB2;virb4;T_virB6;T_virB8;T_virB9;T_virB11	NA
NZ_CP071269	3030	No terminal repeats	3	11	0.9939	NA	0	2.5242	NA	NA
NZ_CP102825	12543	No terminal repeats	18	11	0.9939	NA	0	6.8345	NA	NF040806
NZ_CP095241	188001	No terminal repeats	211	11	0.9939	NA	2	64.5079	NA	NF033134
NZ_CP068589	3405	No terminal repeats	3	11	0.9939	NA	0	2.2284	NA	NA
NZ_CP068584	3405	No terminal repeats	3	11	0.9939	NA	0	2.2284	NA	NA
NZ_CP083449	107755	No terminal repeats	113	11	0.9939	NA	3	36.3094	MOBP1;MOBP1	NA
NZ_CP059418	267489	No terminal repeats	290	11	0.9939	NA	30	148.4756	MOBF;F_traG;F_traH;F_traF;F_traN;F_trbC;F_traU;F_traW;virb4;F_traV;F_traB;F_traK;F_traE;F_traL;virb4;T_virB6;T_virB8;T_virB9;MOBC	NA
NZ_CP044144	92690	No terminal repeats	97	11	0.9939	NA	6	48.6362	MOBP1;T_virB11	NA
NZ_CP063462	169293	No terminal repeats	178	11	0.9939	NA	15	70.5381	F_traL;F_traE;F_traK;MOBF	NF033134
NZ_CP075381	28421	No terminal repeats	41	11	0.9939	NA	1	53.8151	NA	NA
NZ_CP033208	55808	No terminal repeats	63	11	0.9939	NA	2	29.5126	MOBP2	NA
NZ_CP016892	173592	No terminal repeats	159	11	0.9939	NA	1	42.1033	NA	NF033105
NZ_CP097553	102085	No terminal repeats	115	11	0.9939	NA	11	54.7259	MOBP1;T_virB11;T_virB10;T_virB9;T_virB8;T_virB6;virb4;T_virB3;T_virB2	NA
NZ_CP034130	218935	No terminal repeats	234	11	0.9939	NA	1	84.1746	NA	NF000402
NZ_CP047379	190219	No terminal repeats	211	11	0.9939	NA	9	105.821	F_traE;F_traB;F_traV;virb4;F_traW;F_traU;F_trbC	NF000027;NF000107;NF000225;NF000270;NF033144;NF012174;NF012174
NZ_CP103517	12602	No terminal repeats	15	11	0.9939	NA	1	5.5639	NA	NA
NZ_CP017028	3142	No terminal repeats	3	11	0.9939	NA	0	2.2284	NA	NA
NZ_AP022150	4160	No terminal repeats	5	11	0.9939	NA	1	2.5052	NA	NA
NZ_CP107265	4207	No terminal repeats	9	11	0.9939	NA	2	7.5107	NA	NA
NZ_CP089015	15032	No terminal repeats	17	11	0.9939	NA	3	10.8686	MOBC	NA
NZ_CP025948	46161	No terminal repeats	58	11	0.9939	NA	9	20.3086	T_virB1;T_virB2;virb4;T_virB6;T_virB8;T_virB9;T_virB11	NF012147
NZ_CP056763	4667	No terminal repeats	3	11	0.9939	NA	2	2.9406	MOBP1	NA
NZ_CP093186	19944	No terminal repeats	22	11	0.9939	NA	2	8.8225	NA	NF033693;NF012167;NF040806
NZ_CP119156	5807	No terminal repeats	7	11	0.9939	NA	0	4.4623	NA	NA
NZ_CP021738	46159	No terminal repeats	59	11	0.9939	NA	9	20.3086	T_virB11;T_virB9;T_virB8;T_virB6;virb4;T_virB2;T_virB1	NF012147
NZ_CP053212	33308	No terminal repeats	43	11	0.9939	NA	9	23.8306	T_virB11;T_virB9;T_virB8;T_virB6;virb4;T_virB2;T_virB1	NA
NZ_CP079178	4991	No terminal repeats	7	11	0.9939	NA	0	3.7309	NA	NA
NZ_AP026786	7872	No terminal repeats	8	11	0.9939	NA	1	3.3113	MOBQ	NF040806
NZ_CP101261	46161	No terminal repeats	58	11	0.9939	NA	9	20.3086	T_virB1;T_virB2;virb4;T_virB6;T_virB8;T_virB9;T_virB11	NF012147
NZ_CP101249	46161	No terminal repeats	58	11	0.9939	NA	9	20.3086	T_virB1;T_virB2;virb4;T_virB6;T_virB8;T_virB9;T_virB11	NF012147
NZ_LR890319	56100	No terminal repeats	61	11	0.9939	NA	1	21.8118	NA	NA
NZ_CP102391	193821	No terminal repeats	214	11	0.9939	NA	2	66.9134	NA	NF033134
NZ_CP072217	30813	No terminal repeats	37	11	0.9939	NA	3	21.0945	MOBB	NA
NZ_CP061563	14469	No terminal repeats	22	11	0.9939	NA	0	7.3125	NA	NA
NZ_CP063852	262508	No terminal repeats	281	11	0.9939	NA	27	120.8689	F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_trbC;F_traN;F_traF;F_traH;F_traG;MOBF	NF000051;NF012174;NF000052;NF012171;NF000225;NF000270;NF033144;NF012178;NF000088;NF012174;NF000402
NZ_CP048364	7872	No terminal repeats	8	11	0.9939	NA	1	3.3113	MOBQ	NF040806
NZ_LR595693	51479	No terminal repeats	65	11	0.9939	NA	9	25.4001	T_virB11;T_virB9;T_virB8;T_virB6;virb4;T_virB2;T_virB1	NF040806
NZ_LR135199	54628	No terminal repeats	59	11	0.9939	NA	2	31.0858	MOBP2	NA
NZ_CP084409	66486	No terminal repeats	81	11	0.9939	NA	10	44.6302	MOBP1;T_virB11;T_virB9;T_virB8;T_virB6;T_virB5;virb4;T_virB3	NA
NZ_AP025864	357953	No terminal repeats	405	11	0.9939	NA	16	214.4194	F_traE;F_traK;F_traB;F_traV;virb4;F_traW;F_traU;F_trbC;F_traG;F_traH;F_traF;MOBH	NF012147;NF000125
NZ_CP027391	98724	No terminal repeats	107	11	0.9939	NA	5	42.4807	MOBP1	NA
NZ_CP040745	7206	No terminal repeats	9	11	0.9939	NA	1	2.9768	NA	NA
NZ_CP028577	46161	No terminal repeats	58	11	0.9939	NA	9	20.3086	T_virB1;T_virB2;virb4;T_virB6;T_virB8;T_virB9;T_virB11	NF012147
NZ_CP086289	46161	No terminal repeats	58	11	0.9939	NA	9	20.3086	T_virB1;T_virB2;virb4;T_virB6;T_virB8;T_virB9;T_virB11	NF012147
NZ_CP033399	46161	No terminal repeats	58	11	0.9939	NA	9	20.3086	T_virB1;T_virB2;virb4;T_virB6;T_virB8;T_virB9;T_virB11	NF012147
NZ_CP053574	171562	No terminal repeats	185	11	0.9939	NA	24	68.707	MOBF;F_traG;F_traH;F_traF;F_traN;F_trbC;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL	NA
NZ_CP086341	46161	No terminal repeats	58	11	0.9939	NA	9	20.3086	T_virB11;T_virB9;T_virB8;T_virB6;virb4;T_virB2;T_virB1	NF012147
NZ_CP086337	46161	No terminal repeats	58	11	0.9939	NA	9	20.3086	T_virB11;T_virB9;T_virB8;T_virB6;virb4;T_virB2;T_virB1	NF012147
NZ_CP018078	95272	No terminal repeats	106	11	0.9939	NA	8	54.935	T_virB2;T_virB3;virb4;T_virB8;T_virB9;T_virB10;T_virB11;T_virB6	NA
NZ_AP024206	46161	No terminal repeats	58	11	0.9939	NA	9	20.3086	T_virB11;T_virB9;T_virB8;T_virB6;virb4;T_virB2;T_virB1	NF012147
NZ_CP014757	54064	No terminal repeats	66	11	0.9939	NA	1	25.2816	NA	NF000005;NF012147;NF033144;NF000270;NF000225
NZ_CP051211	21992	No terminal repeats	25	11	0.9939	NA	1	10.5903	MOBQ	NA
NZ_AP025813	368488	No terminal repeats	409	11	0.9939	NA	18	219.6985	F_traE;F_traK;F_traB;F_traV;virb4;F_traW;F_traU;F_trbC;F_traG;F_traH;F_traF;MOBH;t4cp1	NF012147;NF000125
NZ_CP051877	8495	No terminal repeats	10	11	0.9939	NA	0	4.0431	NA	NA
NZ_CP113213	212905	No terminal repeats	218	11	0.9939	NA	26	123.8927	MOBF;F_traG;F_traH;F_traF;F_traN;F_trbC;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL	NF000402
NZ_CP087319	36555	No terminal repeats	43	11	0.9939	NA	0	16.4967	NA	NF040806
NZ_CP102102	8305	No terminal repeats	13	11	0.9939	NA	0	5.5782	NA	NA
NZ_CP059424	119988	No terminal repeats	140	11	0.9939	NA	8	49.7324	T_virB8;T_virB9;T_virB9;T_virB10	NA
NZ_AP025785	369656	No terminal repeats	410	11	0.9939	NA	18	219.5554	F_traE;F_traK;F_traB;F_traV;virb4;F_traW;F_traU;F_trbC;F_traG;F_traH;F_traF;MOBH;t4cp1	NF012147;NF000125
NZ_CP034083	229648	No terminal repeats	249	11	0.9939	NA	2	81.4627	NA	NF000402;NF033134
NZ_CP015825	43322	No terminal repeats	62	11	0.9939	NA	11	20.6504	T_virB6;T_virB8;T_virB9;T_virB9;T_virB11;T_virB1;T_virB2;virb4	NA
NZ_AP019668	81239	No terminal repeats	93	11	0.9939	NA	0	26.9231	NA	NF000052;NF012171
NZ_CP025678	57110	No terminal repeats	64	11	0.9939	NA	7	22.172	F_traL	NA
NZ_CP086725	230544	No terminal repeats	230	11	0.9939	NA	16	91.3573	MOBF;F_traG;F_traH;F_traF;F_traN;F_trbC;F_traU;F_traW	NF000402;NF000270;NF000225;NF012171;NF000052;NF012174
NZ_CP071437	37036	No terminal repeats	43	11	0.9939	NA	1	11.0037	NA	NF012174
NZ_CP028883	21171	No terminal repeats	23	11	0.9939	NA	2	18.174	NA	NA
NZ_CP083854	297683	No terminal repeats	322	11	0.9939	NA	17	194.6034	F_traE;F_traK;F_traB;F_traV;virb4;F_traW;F_traU;F_trbC;F_traG;F_traH;F_traF;MOBH;t4cp1	NF012147;NF000095;NF000225
NZ_CP023479	189707	No terminal repeats	204	11	0.9939	NA	2	71.6658	NA	NF000402
NZ_CP050358	10060	No terminal repeats	13	11	0.9939	NA	3	7.8883	MOBC	NA
NZ_CP093855	337042	No terminal repeats	380	11	0.9939	NA	19	131.8479	F_traG;F_traH;F_traF;MOBH;t4cp1;F_trbC;F_traU;F_traW;virb4;F_traV;F_traB;F_traK;F_traE;MOBC	NF000466;NF040806;NF012174;NF000270;NF000225
NZ_OW970517	52932	No terminal repeats	57	11	0.9939	NA	0	17.6139	NA	NF012178;NF000088
NZ_OW967379	5413	No terminal repeats	8	11	0.9939	NA	2	3.9276	MOBP1	NA
NZ_CP011291	58005	No terminal repeats	77	11	0.9939	NA	7	35.2051	MOBP1;T_virB6;T_virB8;T_virB9	NA
NZ_CP035636	103522	No terminal repeats	106	11	0.9939	NA	3	40.4661	NA	NF000402
NZ_CP065557	73746	No terminal repeats	112	11	0.9939	NA	12	42.9457	F_traE;F_traL	NA
NZ_CP045675	177848	No terminal repeats	199	11	0.9939	NA	1	65.0752	NA	NF000402
NZ_CP010658	133901	No terminal repeats	139	11	0.9939	NA	10	67.9553	MOBP1;T_virB6;T_virB11;T_virB10;T_virB9;T_virB8;virb4;T_virB3;T_virB2	NA
NZ_CP068764	4207	No terminal repeats	10	11	0.9939	NA	2	7.5107	NA	NA
NZ_AP025928	378133	No terminal repeats	424	11	0.9939	NA	19	223.3419	F_traE;F_traK;F_traB;F_traV;virb4;F_traW;F_traU;F_trbC;F_traG;F_traH;F_traF;MOBH;MOBH;t4cp1	NF012147;NF000125
NZ_CP056858	53039	No terminal repeats	58	11	0.9939	NA	0	22.9282	NA	NA
NZ_CP019211	5850	No terminal repeats	7	11	0.9939	NA	0	4.5482	NA	NA
NZ_CP046001	73506	No terminal repeats	83	11	0.9939	NA	2	28.4048	NA	NF000402;NF000051
NZ_CP110474	157117	No terminal repeats	133	11	0.9939	NA	1	37.5383	NA	NF033105
NZ_CP012990	46161	No terminal repeats	58	11	0.9939	NA	9	20.3086	T_virB11;T_virB9;T_virB8;T_virB6;virb4;T_virB2;T_virB1	NF012147
NZ_CP106766	4207	No terminal repeats	10	11	0.9939	NA	2	7.5107	NA	NA
NZ_CP024392	70082	No terminal repeats	102	11	0.9939	NA	2	73.5457	NA	NA
NZ_CP091104	8692	No terminal repeats	8	11	0.9939	NA	1	2.5542	NA	NA
NZ_CP018126	5310	No terminal repeats	10	11	0.9939	NA	1	3.7736	NA	NA
NZ_CP018114	5310	No terminal repeats	10	11	0.9939	NA	1	3.7736	NA	NA
NZ_CP018120	5310	No terminal repeats	10	11	0.9939	NA	1	3.7736	NA	NA
NZ_CP018108	5310	No terminal repeats	10	11	0.9939	NA	1	3.7736	NA	NA
NZ_CP061110	51113	No terminal repeats	65	11	0.9939	NA	9	24.3174	T_virB1;T_virB2;virb4;T_virB6;T_virB8;T_virB9;T_virB11	NF040806
NZ_CP064169	95164	No terminal repeats	93	11	0.9939	NA	6	50.0465	T_virB11;MOBP1	NA
NZ_CP079726	177848	No terminal repeats	199	11	0.9939	NA	1	65.0752	NA	NF000402
NZ_CP077377	3065	No terminal repeats	4	11	0.9939	NA	1	2.7718	MOBV	NA
NZ_CP088204	21849	No terminal repeats	25	11	0.9939	NA	2	5.5799	NA	NF012176
NZ_CP040894	75205	No terminal repeats	77	11	0.9939	NA	2	32.0248	I_trbA;MOBP1	NF000402
NZ_CP103482	36884	No terminal repeats	48	11	0.9939	NA	8	28.8332	T_virB3;T_virB6;T_virB8;T_virB9;MOBP1	NA
NZ_CP093203	34484	No terminal repeats	33	11	0.9939	NA	2	18.8049	NA	NF012167;NF040806;NF000025
NZ_CP087652	220277	No terminal repeats	237	11	0.9939	NA	2	75.9052	NA	NF000402;NF033134
NZ_CP012138	144188	No terminal repeats	172	11	0.9939	NA	5	93.1247	MOBF	NA
NZ_CP085862	57983	No terminal repeats	72	11	0.9939	NA	9	28.2868	T_virB1;T_virB2;virb4;T_virB6;T_virB8;T_virB9;T_virB11	NF012174
NZ_CP018722	96073	No terminal repeats	130	11	0.9939	NA	16	50.1063	T_virB1;F_traG;F_traH;F_traF;F_traV;F_traB;F_traK;F_traE;F_traL;t4cp1;MOBH	NF000225;NF000052;NF012171;NF012174
NZ_CP113198	60224	No terminal repeats	66	11	0.9939	NA	0	24.1163	NA	NF040806;NF012174;NF033144
NZ_CP040666	27267	No terminal repeats	30	11	0.9939	NA	2	7.7985	NA	NF012167;NF040806
NZ_CP040624	27267	No terminal repeats	30	11	0.9939	NA	2	7.7985	NA	NF012167;NF040806
NZ_CP035792	27267	No terminal repeats	30	11	0.9939	NA	2	7.7985	NA	NF012167;NF040806
NZ_CP118017	7897	No terminal repeats	8	11	0.9939	NA	0	1.5837	NA	NA
NZ_CP116174	4296	No terminal repeats	3	11	0.9939	NA	1	2.801	NA	NA
NZ_CP019723	33032	No terminal repeats	40	11	0.9939	NA	1	24.382	NA	NA
NZ_CP109925	4109	No terminal repeats	7	11	0.9939	NA	0	3.92	NA	NA
NZ_CP080298	197407	No terminal repeats	220	11	0.9939	NA	2	68.6692	NA	NF033134
NZ_CP059413	302551	No terminal repeats	333	11	0.9939	NA	17	199.7608	F_traB;F_traK;F_traE;t4cp1;MOBH;F_traF;F_traH;F_traG;F_trbC;F_traU;F_traW;virb4;F_traV	NF033144;NF012174;NF012171;NF000052
NZ_CP016900	9416	No terminal repeats	14	11	0.9939	NA	1	10.1077	MOBQ	NA
NZ_CP054295	156725	No terminal repeats	166	11	0.9939	NA	21	71.4961	MOBF;F_traG;F_traH;F_traF;F_traN;F_traN;F_traU;F_traW;F_traV;F_traK;F_traE;F_traL	NF033144;NF000270;NF000225;NF000088;NF012178
NZ_CP050037	44691	No terminal repeats	52	11	0.9939	NA	1	20.9839	NA	NF012171;NF012174
NZ_CP084875	199821	No terminal repeats	230	11	0.9939	NA	17	92.7146	t4cp1;MOBH;F_traF;F_traH;F_traG;F_trbC;F_traU;F_traW;virb4;F_traV;F_traB;F_traK;F_traE	NA
NZ_CP090206	220975	No terminal repeats	240	11	0.9939	NA	2	75.9052	NA	NF033134;NF000402
NZ_CP041374	197415	No terminal repeats	220	11	0.9939	NA	2	68.6692	NA	NF033134
NZ_CP087152	197415	No terminal repeats	220	11	0.9939	NA	2	68.6692	NA	NF033134
NZ_CP087147	197415	No terminal repeats	220	11	0.9939	NA	2	68.6692	NA	NF033134
NZ_CP087143	197415	No terminal repeats	220	11	0.9939	NA	2	68.6692	NA	NF033134
NZ_CP009776	115320	No terminal repeats	137	11	0.9939	NA	13	52.8833	T_virB11;T_virB9;T_virB8;T_virB8;T_virB6;virb4;T_virB2;T_virB1	NF012178;NF000225;NF000270;NF012171;NF000052
NZ_CP094559	10660	No terminal repeats	13	11	0.9939	NA	1	6.2471	NA	NA
NZ_CP096198	3360	No terminal repeats	4	11	0.9939	NA	2	3.2077	MOBQ	NA
NZ_CP088984	227891	No terminal repeats	247	11	0.9939	NA	2	80.1295	NA	NF000402;NF033134
NZ_CP055295	197415	No terminal repeats	220	11	0.9939	NA	2	68.6692	NA	NF033134
